iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.88,4.772,iteration
2,0,1,3,3.48,5.718,iteration
2,0,1,4,4.47,5.943,iteration
2,0,1,5,9.85,6.271,iteration
2,0,1,6,20.39,6.57,iteration
2,0,1,7,22.29,6.78,iteration
2,0,1,8,26.22,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.88,4.79,iteration
4,0,1,3,3.48,5.702,iteration
4,0,1,4,4.47,5.931,iteration
4,0,1,5,9.85,6.288,iteration
4,0,1,6,20.39,6.57,iteration
4,0,1,7,22.29,6.78,iteration
4,0,1,8,26.22,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.88,4.811,iteration
6,0,1,3,3.48,5.697,iteration
6,0,1,4,4.47,5.915,iteration
6,0,1,5,9.85,6.268,iteration
6,0,1,6,20.39,6.57,iteration
6,0,1,7,22.29,6.78,iteration
6,0,1,8,26.22,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.88,4.838,iteration
8,0,1,3,3.48,5.693,iteration
8,0,1,4,4.47,5.892,iteration
8,0,1,5,9.85,6.244,iteration
8,0,1,6,20.39,6.57,iteration
8,0,1,7,22.29,6.78,iteration
8,0,1,8,26.22,7.05,iteration
8,0,1,9,45.0,8.1,iteration
