iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.28,4.559,iteration
2,0,1,3,4.23,5.23,iteration
2,0,1,4,5.59,5.961,iteration
2,0,1,5,9.58,6.274,iteration
2,0,1,6,19.14,6.57,iteration
2,0,1,7,23.16,6.83,iteration
2,0,1,8,26.38,7.12,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.28,4.501,iteration
4,0,1,3,4.23,5.346,iteration
4,0,1,4,5.59,5.98,iteration
4,0,1,5,9.58,6.307,iteration
4,0,1,6,19.14,6.57,iteration
4,0,1,7,23.16,6.83,iteration
4,0,1,8,26.38,7.12,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.28,4.501,iteration
6,0,1,3,4.23,5.499,iteration
6,0,1,4,5.59,5.994,iteration
6,0,1,5,9.58,6.323,iteration
6,0,1,6,19.14,6.57,iteration
6,0,1,7,23.16,6.83,iteration
6,0,1,8,26.38,7.12,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.28,4.501,iteration
8,0,1,3,4.23,5.573,iteration
8,0,1,4,5.59,6.003,iteration
8,0,1,5,9.58,6.318,iteration
8,0,1,6,19.14,6.57,iteration
8,0,1,7,23.16,6.83,iteration
8,0,1,8,26.38,7.12,iteration
8,0,1,9,45.0,8.1,iteration
