iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.040646,0.029053,0.17045,,True,True,False,accepted
1,0,0,0.025815,0.018452,0.13584,5.382,True,True,False,accepted
2,0,0,0.002608,0.001737,0.041682,3.237,True,True,False,accepted
3,0,0,0.002375,0.001697,0.041198,0.606,True,True,False,accepted
4,0,0,0.002359,0.001572,0.039643,1.603,True,True,False,accepted
5,0,0,0.002186,0.001562,0.039528,0.245,True,True,False,accepted
6,0,0,0.00225,0.001499,0.038712,1.187,True,True,False,accepted
7,0,0,0.002074,0.001482,0.0385,0.359,True,True,False,accepted
8,0,0,0.002181,0.001452,0.038111,0.879,True,True,True,accepted
