iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.95,4.806,iteration
2,0,1,3,4.5,5.676,iteration
2,0,1,4,6.07,6.119,iteration
2,0,1,5,9.94,6.431,iteration
2,0,1,6,18.73,6.55,iteration
2,0,1,7,23.66,6.8,iteration
2,0,1,8,26.83,7.04,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.95,4.824,iteration
4,0,1,3,4.5,5.736,iteration
4,0,1,4,6.07,6.108,iteration
4,0,1,5,9.94,6.428,iteration
4,0,1,6,18.73,6.55,iteration
4,0,1,7,23.66,6.8,iteration
4,0,1,8,26.83,7.04,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.95,4.847,iteration
6,0,1,3,4.5,5.79,iteration
6,0,1,4,6.07,6.092,iteration
6,0,1,5,9.94,6.403,iteration
6,0,1,6,18.73,6.55,iteration
6,0,1,7,23.66,6.8,iteration
6,0,1,8,26.83,7.04,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.95,4.876,iteration
8,0,1,3,4.5,5.827,iteration
8,0,1,4,6.07,6.072,iteration
8,0,1,5,9.94,6.373,iteration
8,0,1,6,18.73,6.55,iteration
8,0,1,7,23.66,6.8,iteration
8,0,1,8,26.83,7.04,iteration
8,0,1,9,45.0,8.1,iteration
