iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.46,4.91,iteration
2,0,1,3,4.26,5.428,iteration
2,0,1,4,5.31,6.089,iteration
2,0,1,5,9.4,6.377,iteration
2,0,1,6,19.51,6.76,iteration
2,0,1,7,22.94,6.88,iteration
2,0,1,8,25.98,7.15,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.46,5.092,iteration
4,0,1,3,4.26,5.579,iteration
4,0,1,4,5.31,6.033,iteration
4,0,1,5,9.4,6.346,iteration
4,0,1,6,19.51,6.76,iteration
4,0,1,7,22.94,6.88,iteration
4,0,1,8,25.98,7.15,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.46,5.168,iteration
6,0,1,3,4.26,5.682,iteration
6,0,1,4,5.31,6.012,iteration
6,0,1,5,9.4,6.322,iteration
6,0,1,6,19.51,6.76,iteration
6,0,1,7,22.94,6.88,iteration
6,0,1,8,25.98,7.15,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.46,5.234,iteration
8,0,1,3,4.26,5.791,iteration
8,0,1,4,5.31,5.981,iteration
8,0,1,5,9.4,6.285,iteration
8,0,1,6,19.51,6.76,iteration
8,0,1,7,22.94,6.88,iteration
8,0,1,8,25.98,7.15,iteration
8,0,1,9,45.0,8.1,iteration
