iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.020733,0.014167,0.119025,,True,True,False,accepted
1,0,0,0.002587,0.001767,0.042041,7.592,True,True,False,accepted
2,0,0,0.00154,0.000983,0.031358,1.566,True,True,False,accepted
3,0,0,0.001418,0.000969,0.031131,0.398,True,True,False,accepted
4,0,0,0.001467,0.000936,0.030602,0.726,True,True,False,accepted
5,0,0,0.001368,0.000935,0.030571,0.195,True,True,False,accepted
6,0,0,0.00144,0.000919,0.030321,0.486,True,True,False,accepted
7,0,0,0.001345,0.000919,0.030311,0.081,True,True,False,accepted
8,0,0,0.00143,0.000913,0.030213,0.313,True,True,True,accepted
