iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.53,4.796,iteration
2,0,1,3,4.23,5.67,iteration
2,0,1,4,5.76,5.889,iteration
2,0,1,5,9.42,6.051,iteration
2,0,1,6,19.95,6.27,iteration
2,0,1,7,21.82,6.65,iteration
2,0,1,8,25.76,6.79,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.53,4.778,iteration
4,0,1,3,4.23,5.666,iteration
4,0,1,4,5.76,5.896,iteration
4,0,1,5,9.42,6.076,iteration
4,0,1,6,19.95,6.27,iteration
4,0,1,7,21.82,6.65,iteration
4,0,1,8,25.76,6.79,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.53,4.763,iteration
6,0,1,3,4.23,5.668,iteration
6,0,1,4,5.76,5.9,iteration
6,0,1,5,9.42,6.092,iteration
6,0,1,6,19.95,6.27,iteration
6,0,1,7,21.82,6.65,iteration
6,0,1,8,25.76,6.79,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.53,4.75,iteration
8,0,1,3,4.23,5.671,iteration
8,0,1,4,5.76,5.902,iteration
8,0,1,5,9.42,6.104,iteration
8,0,1,6,19.95,6.27,iteration
8,0,1,7,21.82,6.65,iteration
8,0,1,8,25.76,6.79,iteration
8,0,1,9,45.0,8.1,iteration
