iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.9,4.91,iteration
2,0,1,3,4.38,5.777,iteration
2,0,1,4,5.41,6.162,iteration
2,0,1,5,9.61,6.472,iteration
2,0,1,6,18.54,6.86,iteration
2,0,1,7,22.92,7.02,iteration
2,0,1,8,26.85,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.9,5.11,iteration
4,0,1,3,4.38,5.837,iteration
4,0,1,4,5.41,6.095,iteration
4,0,1,5,9.61,6.438,iteration
4,0,1,6,18.54,6.86,iteration
4,0,1,7,22.92,7.02,iteration
4,0,1,8,26.85,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.9,5.31,iteration
6,0,1,3,4.38,5.882,iteration
6,0,1,4,5.41,6.043,iteration
6,0,1,5,9.61,6.392,iteration
6,0,1,6,18.54,6.86,iteration
6,0,1,7,22.92,7.02,iteration
6,0,1,8,26.85,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.501,iteration
8,0,1,2,2.9,5.476,iteration
8,0,1,3,4.38,5.918,iteration
8,0,1,4,5.41,6.001,iteration
8,0,1,5,9.61,6.339,iteration
8,0,1,6,18.54,6.86,iteration
8,0,1,7,22.92,7.02,iteration
8,0,1,8,26.85,7.16,iteration
8,0,1,9,45.0,8.1,iteration
