iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.0374,0.026733,0.163503,,True,True,False,accepted
1,0,0,0.022411,0.016019,0.126567,6.627,True,True,False,accepted
2,0,0,0.00667,0.004443,0.066654,1.915,True,True,False,accepted
3,0,0,0.006033,0.004312,0.065668,1.019,True,True,False,accepted
4,0,0,0.002749,0.001831,0.042794,1.494,True,True,False,accepted
5,0,0,0.002547,0.001821,0.042671,0.285,True,True,False,accepted
6,0,0,0.002188,0.001457,0.038174,1.402,True,True,False,accepted
7,0,0,0.002012,0.001438,0.037922,0.291,True,True,False,accepted
8,0,0,0.002041,0.00136,0.036873,1.282,True,True,True,accepted
