iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.11621739130434784,0.03577217344801273,0.12159823368282373,0.11621739130434784,0.052,0.198,46
1,0,x,0.4201956521739131,0.08343980375493237,0.42840003146185895,0.4201956521739131,0.196,0.615,46
1,0,y,-0.8563695652173913,0.1229885747071923,0.8651560678508419,0.8563695652173913,-1.239,-0.599,46
1,0,z,-0.10156521739130436,0.2791402680104623,0.297043401893891,0.23852173913043478,-0.754,0.393,46
2,0,origin_time,-0.022369565217391304,0.010787187842533127,0.024834670715860468,0.02276086956521739,-0.055,0.009,46
2,0,x,0.05995652173913044,0.027140501198264666,0.06581330643834746,0.06100000000000001,-0.024,0.144,46
2,0,y,-0.09082608695652174,0.05095321995535244,0.10414225221134876,0.09308695652173914,-0.236,0.052,46
2,0,z,-0.003934782608695651,0.10988895623862123,0.10995937985179484,0.08806521739130435,-0.3,0.261,46
3,0,origin_time,-0.0004565217391304349,0.0030267396847255676,0.0030609745535354104,0.0017608695652173917,-0.012,0.01,46
3,0,x,0.003956521739130435,0.005679698865789378,0.00692192483910804,0.004739130434782609,-0.009,0.026,46
3,0,y,-0.009282608695652174,0.010690635974652448,0.014158266904502488,0.010456521739130436,-0.051,0.016,46
3,0,z,-0.003130434782608696,0.053799793395292714,0.05389079134049107,0.0377391304347826,-0.207,0.128,46
4,0,origin_time,-0.00541304347826087,0.0025501584516544108,0.005983673439124745,0.005673913043478261,-0.008,0.004,46
4,0,x,0.042978260869565216,0.009816776081158173,0.044085144890314246,0.042978260869565216,0.027,0.06,46
4,0,y,-0.05752173913043479,0.010383387925022946,0.058451391920050146,0.05752173913043479,-0.084,-0.042,46
4,0,z,0.00023913043478260935,0.03132174184631714,0.0313226546712148,0.020195652173913045,-0.143,0.068,46
5,0,origin_time,-6.521739130434785e-05,0.0010915121922289732,0.0010934588121703733,0.0004565217391304348,-0.004,0.005,46
5,0,x,0.0021304347826086962,0.0014686387612221337,0.002587595828933306,0.0022173913043478264,-0.002,0.006,46
5,0,y,-0.005326086956521739,0.003183205574820608,0.006204836822995428,0.005456521739130435,-0.018,0.003,46
5,0,z,9.427844978134821e-20,0.018549581033590466,0.018549581033590466,0.009913043478260872,-0.1,0.046,46
6,0,origin_time,-0.003869565217391305,0.0018951734537133362,0.004308737331435318,0.003869565217391305,-0.007,0.0,46
6,0,x,0.031608695652173904,0.0061307431313140995,0.03219775849611139,0.031608695652173904,0.021,0.041,46
6,0,y,-0.03597826086956521,0.0071093604263026,0.036673945259128655,0.03597826086956521,-0.049,-0.025,46
6,0,z,0.00013043478260869586,0.017078601785316002,0.017079099864276016,0.012347826086956523,-0.072,0.025,46
7,0,origin_time,-4.347826086956522e-05,0.0005088999961182445,0.0005107539184552492,0.00017391304347826088,-0.002,0.002,46
7,0,x,0.0015,0.0007445453821540742,0.0016746187106583266,0.0015434782608695654,-0.001,0.003,46
7,0,y,-0.0033260869565217397,0.0017452338553414176,0.003756154370120311,0.0033260869565217397,-0.01,0.0,46
7,0,z,0.0007173913043478264,0.009599961602002603,0.009626729093699389,0.005543478260869566,-0.051,0.017,46
8,0,origin_time,-0.003782608695652175,0.0010817265482282374,0.003934242095952563,0.003782608695652175,-0.006,-0.002,46
8,0,x,0.02284782608695652,0.004180531437531482,0.02322713929867387,0.02284782608695652,0.015,0.028,46
8,0,y,-0.023369565217391305,0.004400388795333263,0.02378024390118823,0.023369565217391305,-0.031,-0.016,46
8,0,z,0.006152173913043479,0.017706505057776326,0.018744854366395898,0.011195652173913044,-0.032,0.097,46
