iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.025502,0.017425,0.132006,,True,True,False,accepted
1,0,0,0.003732,0.00255,0.050501,8.928,True,True,False,accepted
2,0,0,0.001678,0.001071,0.032731,1.844,True,True,False,accepted
3,0,0,0.00145,0.000991,0.031473,0.517,True,True,False,accepted
4,0,0,0.001492,0.000953,0.030869,0.722,True,True,False,accepted
5,0,0,0.001389,0.000949,0.030805,0.235,True,True,False,accepted
6,0,0,0.001463,0.000934,0.030566,0.474,True,True,False,accepted
7,0,0,0.001366,0.000934,0.030553,0.093,True,True,False,accepted
8,0,0,0.001449,0.000925,0.030419,0.336,True,True,True,accepted
