iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.010555555555555556,0.03090167601032206,0.032654759734735965,0.018111111111111113,-0.034,0.08,0.08,9
4,0,1,0.001333333333333333,0.015289793254906285,0.015347819244295118,0.008444444444444444,-0.032,0.03,0.032,9
6,0,1,0.0005555555555555557,0.011196339789920545,0.011210114480533492,0.006555555555555556,-0.027,0.017,0.027,9
8,0,1,2.8912057932946783e-19,0.009683892697555967,0.009683892697555967,0.005111111111111111,-0.023,0.017,0.023,9
