iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.61,4.596,iteration
2,0,1,3,4.41,5.535,iteration
2,0,1,4,5.9,5.85,iteration
2,0,1,5,10.42,6.144,iteration
2,0,1,6,18.38,6.32,iteration
2,0,1,7,22.25,6.63,iteration
2,0,1,8,27.62,6.88,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.61,4.565,iteration
4,0,1,3,4.41,5.565,iteration
4,0,1,4,5.9,5.864,iteration
4,0,1,5,10.42,6.144,iteration
4,0,1,6,18.38,6.32,iteration
4,0,1,7,22.25,6.63,iteration
4,0,1,8,27.62,6.88,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.61,4.537,iteration
6,0,1,3,4.41,5.582,iteration
6,0,1,4,5.9,5.871,iteration
6,0,1,5,10.42,6.151,iteration
6,0,1,6,18.38,6.32,iteration
6,0,1,7,22.25,6.63,iteration
6,0,1,8,27.62,6.88,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.61,4.514,iteration
8,0,1,3,4.41,5.599,iteration
8,0,1,4,5.9,5.872,iteration
8,0,1,5,10.42,6.157,iteration
8,0,1,6,18.38,6.32,iteration
8,0,1,7,22.25,6.63,iteration
8,0,1,8,27.62,6.88,iteration
8,0,1,9,45.0,8.1,iteration
