iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.41,4.672,iteration
2,0,1,3,4.73,5.791,iteration
2,0,1,4,5.61,5.933,iteration
2,0,1,5,9.63,6.233,iteration
2,0,1,6,18.69,6.35,iteration
2,0,1,7,23.43,6.82,iteration
2,0,1,8,27.96,6.99,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.41,4.672,iteration
4,0,1,3,4.73,5.814,iteration
4,0,1,4,5.61,5.921,iteration
4,0,1,5,9.63,6.23,iteration
4,0,1,6,18.69,6.35,iteration
4,0,1,7,23.43,6.82,iteration
4,0,1,8,27.96,6.99,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.41,4.67,iteration
6,0,1,3,4.73,5.82,iteration
6,0,1,4,5.61,5.921,iteration
6,0,1,5,9.63,6.225,iteration
6,0,1,6,18.69,6.35,iteration
6,0,1,7,23.43,6.82,iteration
6,0,1,8,27.96,6.99,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.41,4.662,iteration
8,0,1,3,4.73,5.825,iteration
8,0,1,4,5.61,5.921,iteration
8,0,1,5,9.63,6.224,iteration
8,0,1,6,18.69,6.35,iteration
8,0,1,7,23.43,6.82,iteration
8,0,1,8,27.96,6.99,iteration
8,0,1,9,45.0,8.1,iteration
