iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.47,4.58,iteration
2,0,1,3,4.05,4.847,iteration
2,0,1,4,4.46,5.199,iteration
2,0,1,5,7.82,5.445,iteration
2,0,1,6,9.83,5.822,iteration
2,0,1,7,12.29,6.044,iteration
2,0,1,8,15.26,6.353,iteration
2,0,1,9,18.77,6.765,iteration
2,0,1,10,22.73,6.96,iteration
2,0,1,11,27.63,7.18,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.47,4.501,iteration
4,0,1,3,4.05,4.813,iteration
4,0,1,4,4.46,5.281,iteration
4,0,1,5,7.82,5.527,iteration
4,0,1,6,9.83,5.868,iteration
4,0,1,7,12.29,6.058,iteration
4,0,1,8,15.26,6.39,iteration
4,0,1,9,18.77,6.766,iteration
4,0,1,10,22.73,6.96,iteration
4,0,1,11,27.63,7.18,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.47,4.501,iteration
6,0,1,3,4.05,4.776,iteration
6,0,1,4,4.46,5.348,iteration
6,0,1,5,7.82,5.592,iteration
6,0,1,6,9.83,5.913,iteration
6,0,1,7,12.29,6.078,iteration
6,0,1,8,15.26,6.431,iteration
6,0,1,9,18.77,6.799,iteration
6,0,1,10,22.73,6.96,iteration
6,0,1,11,27.63,7.18,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.47,4.501,iteration
8,0,1,3,4.05,4.74,iteration
8,0,1,4,4.46,5.407,iteration
8,0,1,5,7.82,5.656,iteration
8,0,1,6,9.83,5.955,iteration
8,0,1,7,12.29,6.1,iteration
8,0,1,8,15.26,6.47,iteration
8,0,1,9,18.77,6.832,iteration
8,0,1,10,22.73,6.96,iteration
8,0,1,11,27.63,7.18,iteration
8,0,1,12,45.0,8.1,iteration
