iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.09,4.823,iteration
2,0,1,3,3.31,5.716,iteration
2,0,1,4,4.2,5.902,iteration
2,0,1,5,9.62,6.21,iteration
2,0,1,6,20.53,6.46,iteration
2,0,1,7,21.92,6.7,iteration
2,0,1,8,26.39,6.96,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.09,4.826,iteration
4,0,1,3,3.31,5.684,iteration
4,0,1,4,4.2,5.896,iteration
4,0,1,5,9.62,6.218,iteration
4,0,1,6,20.53,6.46,iteration
4,0,1,7,21.92,6.7,iteration
4,0,1,8,26.39,6.96,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.09,4.829,iteration
6,0,1,3,3.31,5.662,iteration
6,0,1,4,4.2,5.894,iteration
6,0,1,5,9.62,6.219,iteration
6,0,1,6,20.53,6.46,iteration
6,0,1,7,21.92,6.7,iteration
6,0,1,8,26.39,6.96,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.09,4.831,iteration
8,0,1,3,3.31,5.643,iteration
8,0,1,4,4.2,5.895,iteration
8,0,1,5,9.62,6.219,iteration
8,0,1,6,20.53,6.46,iteration
8,0,1,7,21.92,6.7,iteration
8,0,1,8,26.39,6.96,iteration
8,0,1,9,45.0,8.1,iteration
