iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.041832,0.029901,0.172919,,True,True,False,accepted
1,0,0,0.025239,0.01804,0.134313,5.742,True,True,False,accepted
2,0,0,0.002889,0.001924,0.043864,3.385,True,True,False,accepted
3,0,0,0.002506,0.001792,0.042327,1.045,True,True,False,accepted
4,0,0,0.0024,0.001599,0.039986,1.526,True,True,False,accepted
5,0,0,0.002231,0.001595,0.039935,0.162,True,True,False,accepted
6,0,0,0.002324,0.001548,0.039343,0.998,True,True,False,accepted
7,0,0,0.002163,0.001546,0.039321,0.117,True,True,False,accepted
8,0,0,0.002279,0.001518,0.038965,0.739,True,True,True,accepted
