iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6800243902439025,0.09109911188153158,0.6860992781749556,0.6800243902439025,-0.893,-0.53,41
1,0,x,0.011682926829268287,0.365003270217518,0.36519019434916444,0.30373170731707316,-0.888,0.65,41
1,0,y,-0.07870731707317073,0.4434569434321305,0.4503875025342337,0.3568048780487805,-1.137,0.693,41
1,0,z,1.6270731707317072,0.37498672433371805,1.6697251709013263,1.6270731707317072,0.852,2.0,41
2,0,origin_time,0.03848780487804878,0.03692452549439623,0.05333602635477331,0.041170731707317075,-0.023,0.127,41
2,0,x,0.11739024390243905,0.08684746315257616,0.1460238036058238,0.11987804878048779,-0.025,0.277,41
2,0,y,-0.1283170731707317,0.15539869086688277,0.20152921473137314,0.17939024390243902,-0.326,0.307,41
2,0,z,-0.06690243902439025,0.11872140063889458,0.136274382468141,0.1041219512195122,-0.36,0.162,41
3,0,origin_time,0.011780487804878049,0.024610638384919354,0.027284856873990494,0.020902439024390245,-0.028,0.071,41
3,0,x,0.0007560975609756091,0.06184472313700596,0.061849344890747504,0.049926829268292686,-0.184,0.09,41
3,0,y,-0.007000000000000001,0.06818768932593153,0.06854605003652477,0.04714634146341463,-0.182,0.188,41
3,0,z,0.3518292682926829,0.4093449795882426,0.5397658254664364,0.39558536585365855,-0.278,1.549,41
4,0,origin_time,0.009146341463414634,0.01994206361561552,0.021939495514132365,0.017,-0.026,0.053,41
4,0,x,0.09295121951219512,0.05876989075613804,0.10997194764253601,0.09534146341463415,-0.029,0.196,41
4,0,y,-0.1035609756097561,0.07768951612747602,0.1294624910364614,0.11590243902439026,-0.222,0.065,41
4,0,z,-0.07519512195121952,0.13410193056433858,0.15374535487728228,0.10485365853658535,-0.389,0.103,41
5,0,origin_time,0.04126829268292683,0.006096878010532301,0.04171623068350045,0.04126829268292683,0.023,0.059,41
5,0,x,0.00702439024390244,0.016732453940534242,0.01814709544722603,0.0135609756097561,-0.045,0.059,41
5,0,y,-0.0023414634146341463,0.0221233898475397,0.02224695101060576,0.015609756097560974,-0.035,0.098,41
5,0,z,-0.020609756097560977,0.058148203440477386,0.061692589585428316,0.047390243902439025,-0.155,0.136,41
6,0,origin_time,-0.0028048780487804877,0.015214273645038185,0.015470664608045581,0.012463414634146342,-0.03,0.031,41
6,0,x,0.08851219512195121,0.04384792007816835,0.09877777472937829,0.08851219512195121,0.005,0.168,41
6,0,y,-0.09885365853658537,0.05092010048062134,0.1111975828830123,0.09909756097560975,-0.182,0.005,41
6,0,z,-0.08417073170731706,0.11431277214324899,0.14195816972340658,0.09631707317073171,-0.376,0.073,41
7,0,origin_time,0.044463414634146346,0.00474263259698975,0.04471563266776004,0.044463414634146346,0.02,0.052,41
7,0,x,0.004731707317073171,0.008287588104947273,0.00954322643196248,0.007170731707317074,-0.015,0.036,41
7,0,y,-0.009365853658536585,0.009491346758793366,0.01333434955476946,0.012097560975609756,-0.027,0.019,41
7,0,z,-0.0806829268292683,0.05154086184974169,0.09574024818200139,0.08282926829268293,-0.215,0.044,41
8,0,origin_time,-0.008585365853658537,0.014591971748201045,0.016930273073446377,0.014048780487804877,-0.031,0.022,41
8,0,x,0.09404878048780488,0.034905413109809325,0.10031730147691253,0.09404878048780488,0.025,0.147,41
8,0,y,-0.09795121951219513,0.03925895965441439,0.10552586089235742,0.09795121951219513,-0.161,-0.021,41
8,0,z,-0.07846341463414633,0.08910807293119409,0.11872976079130698,0.08417073170731706,-0.282,0.057,41
