iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.73,4.501,iteration
2,0,1,3,4.63,4.777,iteration
2,0,1,4,5.47,5.619,iteration
2,0,1,5,10.44,5.904,iteration
2,0,1,6,13.84,6.118,iteration
2,0,1,7,19.66,6.42,iteration
2,0,1,8,22.17,6.69,iteration
2,0,1,9,27.41,7.15,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.73,4.501,iteration
4,0,1,3,4.63,4.718,iteration
4,0,1,4,5.47,5.702,iteration
4,0,1,5,10.44,5.967,iteration
4,0,1,6,13.84,6.171,iteration
4,0,1,7,19.66,6.42,iteration
4,0,1,8,22.17,6.69,iteration
4,0,1,9,27.41,7.15,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.73,4.501,iteration
6,0,1,3,4.63,4.666,iteration
6,0,1,4,5.47,5.77,iteration
6,0,1,5,10.44,6.012,iteration
6,0,1,6,13.84,6.217,iteration
6,0,1,7,19.66,6.42,iteration
6,0,1,8,22.17,6.69,iteration
6,0,1,9,27.41,7.15,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.73,4.501,iteration
8,0,1,3,4.63,4.617,iteration
8,0,1,4,5.47,5.829,iteration
8,0,1,5,10.44,6.072,iteration
8,0,1,6,13.84,6.301,iteration
8,0,1,7,19.66,6.42,iteration
8,0,1,8,22.17,6.69,iteration
8,0,1,9,27.41,7.15,iteration
8,0,1,10,45.0,8.1,iteration
