iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6437317073170732,0.08586206305869212,0.6494326792501659,0.6437317073170732,-0.821,-0.497,41
1,0,x,-0.01236585365853658,0.37820156943977673,0.37840367527736124,0.3185121951219512,-0.881,0.684,41
1,0,y,-0.032414634146341464,0.37975672415632,0.3811376103834158,0.31407317073170726,-0.915,0.63,41
1,0,z,1.543268292682927,0.43356632397746137,1.6030149033891747,1.543268292682927,0.55,2.0,41
2,0,origin_time,0.05956097560975609,0.03224452971604891,0.06772901529031056,0.05956097560975609,0.006,0.122,41
2,0,x,0.1333658536585366,0.09461314199890739,0.16351788147164706,0.13702439024390245,-0.037,0.324,41
2,0,y,-0.13290243902439025,0.12657646004669906,0.18353380761207283,0.16070731707317074,-0.322,0.216,41
2,0,z,-0.07134146341463414,0.12050576542347441,0.1400401510369045,0.10534146341463414,-0.353,0.139,41
3,0,origin_time,-0.01121951219512195,0.020385925555089623,0.023269366442474244,0.01946341463414634,-0.055,0.045,41
3,0,x,0.007439024390243904,0.05511453651835921,0.055614307687070916,0.04524390243902438,-0.119,0.145,41
3,0,y,-0.009121951219512193,0.07320708852854953,0.07377321875096714,0.050829268292682916,-0.154,0.266,41
3,0,z,0.32417073170731714,0.3178936700924233,0.45402978842856534,0.35139024390243906,-0.231,1.373,41
4,0,origin_time,0.028512195121951214,0.017155134268399225,0.03327527464107583,0.028804878048780482,-0.003,0.062,41
4,0,x,0.09439024390243902,0.06267448932488907,0.11330317628423998,0.09829268292682927,-0.044,0.202,41
4,0,y,-0.10446341463414635,0.06486011121918203,0.12296112810311331,0.1074878048780488,-0.217,0.023,41
4,0,z,-0.08882926829268292,0.11891027616448203,0.1484260512272924,0.10419512195121952,-0.383,0.076,41
5,0,origin_time,0.025341463414634145,0.004765781261152185,0.02578570222088959,0.025341463414634145,0.005,0.034,41
5,0,x,0.009853658536585366,0.02137306371273825,0.02353513201629407,0.013853658536585368,-0.026,0.107,41
5,0,y,-0.007341463414634148,0.01370883595438618,0.015550860692986833,0.012951219512195123,-0.034,0.041,41
5,0,z,-0.0030243902439024395,0.05587158089277111,0.0559533778051413,0.04102439024390244,-0.093,0.218,41
6,0,origin_time,0.017512195121951218,0.012897573890255885,0.021749123896007912,0.018341463414634145,-0.006,0.043,41
6,0,x,0.0909268292682927,0.04905069067607631,0.10331339959843237,0.0915609756097561,-0.013,0.173,41
6,0,y,-0.10348780487804879,0.04383122951215598,0.11238728771095238,0.10348780487804879,-0.184,-0.028,41
6,0,z,-0.08280487804878049,0.10172709055022854,0.13116801736889905,0.09012195121951219,-0.353,0.06,41
7,0,origin_time,0.02921951219512195,0.003324060073434669,0.02940797967036639,0.02921951219512195,0.02,0.037,41
7,0,x,0.004024390243902439,0.006958019780249539,0.008038019413858179,0.006609756097560976,-0.023,0.021,41
7,0,y,-0.013780487804878047,0.011019964576814279,0.017644870739527512,0.015097560975609756,-0.059,0.016,41
7,0,z,-0.07097560975609757,0.05542408026669172,0.0900520174879971,0.07390243902439024,-0.195,0.06,41
8,0,origin_time,0.010365853658536586,0.011987302423532088,0.015847597340398787,0.013682926829268291,-0.012,0.031,41
8,0,x,0.09321951219512194,0.03903188952333779,0.10106119855641203,0.09321951219512194,0.011,0.157,41
8,0,y,-0.10185365853658537,0.03457375359770215,0.10756166694097832,0.10185365853658537,-0.167,-0.033,41
8,0,z,-0.09163414634146341,0.08554609543271663,0.12535928852507178,0.09334146341463416,-0.314,0.034,41
