iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.41,4.766,iteration
2,0,1,3,3.74,5.818,iteration
2,0,1,4,4.77,6.002,iteration
2,0,1,5,10.24,6.355,iteration
2,0,1,6,19.16,6.5,iteration
2,0,1,7,22.18,6.81,iteration
2,0,1,8,27.02,6.96,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.41,4.78,iteration
4,0,1,3,3.74,5.831,iteration
4,0,1,4,4.77,5.975,iteration
4,0,1,5,10.24,6.351,iteration
4,0,1,6,19.16,6.5,iteration
4,0,1,7,22.18,6.81,iteration
4,0,1,8,27.02,6.96,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.41,4.792,iteration
6,0,1,3,3.74,5.826,iteration
6,0,1,4,4.77,5.966,iteration
6,0,1,5,10.24,6.345,iteration
6,0,1,6,19.16,6.5,iteration
6,0,1,7,22.18,6.81,iteration
6,0,1,8,27.02,6.96,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.41,4.803,iteration
8,0,1,3,3.74,5.822,iteration
8,0,1,4,4.77,5.96,iteration
8,0,1,5,10.24,6.337,iteration
8,0,1,6,19.16,6.5,iteration
8,0,1,7,22.18,6.81,iteration
8,0,1,8,27.02,6.96,iteration
8,0,1,9,45.0,8.1,iteration
