iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.365,-0.041,-0.594,-0.036,iteration,True
1,0,2,-0.356,-0.385,0.196,-0.52,iteration,True
1,0,3,-0.342,0.002,-0.179,0.204,iteration,True
1,0,4,-0.482,0.073,0.571,0.461,iteration,True
1,0,5,-0.308,0.12,-0.421,0.182,iteration,True
1,0,6,-0.423,0.067,-0.017,0.35,iteration,True
1,0,7,-0.499,0.525,0.694,0.574,iteration,True
1,0,8,-0.531,0.477,0.685,0.575,iteration,True
1,0,9,-0.314,0.465,-0.189,-0.108,iteration,True
1,0,10,-0.314,0.424,0.182,-0.127,iteration,True
1,0,11,-0.353,0.487,0.103,-0.212,iteration,True
1,0,12,-0.39,-0.338,-0.364,0.096,iteration,True
1,0,13,-0.445,0.078,0.634,0.28,iteration,True
1,0,14,-0.544,0.068,0.424,0.619,iteration,True
1,0,15,-0.35,0.027,0.262,0.279,iteration,True
1,0,16,-0.39,0.006,-0.147,-0.277,iteration,True
1,0,17,-0.315,0.187,0.034,-0.426,iteration,True
1,0,18,-0.3,0.565,-0.195,0.239,iteration,True
1,0,19,-0.515,0.416,0.614,0.716,iteration,True
1,0,20,-0.389,0.277,0.175,0.26,iteration,True
1,0,21,-0.517,0.135,-0.285,1.285,iteration,True
1,0,22,-0.395,-0.122,-0.697,0.199,iteration,True
1,0,23,-0.483,0.295,0.719,0.703,iteration,True
1,0,24,-0.335,0.207,-0.313,-0.31,iteration,True
1,0,25,-0.376,0.214,-0.296,0.232,iteration,True
1,0,26,-0.395,-0.005,-0.772,0.129,iteration,True
1,0,27,-0.382,-0.196,-0.388,0.244,iteration,True
1,0,28,-0.191,-0.365,0.791,0.054,iteration,True
1,0,29,-0.588,-0.182,-0.72,0.867,iteration,True
1,0,30,-0.353,-0.244,-0.334,0.377,iteration,True
1,0,31,-0.33,-0.398,0.492,-0.175,iteration,True
1,0,32,-0.33,-0.308,0.223,-0.319,iteration,True
1,0,33,-0.507,0.076,0.097,0.163,iteration,True
1,0,34,-0.43,-0.036,0.796,-0.483,iteration,True
1,0,35,-0.401,-0.574,0.117,-0.261,iteration,True
1,0,36,-0.39,0.003,0.623,-0.035,iteration,True
1,0,37,-0.322,0.227,-0.044,0.016,iteration,True
1,0,38,-0.493,0.299,-0.225,1.085,iteration,True
1,0,39,-0.325,0.013,0.158,0.162,iteration,True
1,0,40,-0.483,0.121,0.401,0.35,iteration,True
1,0,41,-0.398,0.135,0.494,-0.313,iteration,True
2,0,1,0.068,0.295,-0.235,-0.296,iteration,True
2,0,2,0.075,0.359,-0.315,-0.035,iteration,True
2,0,3,0.056,0.275,-0.189,-0.059,iteration,True
2,0,4,0.062,0.243,-0.126,0.086,iteration,True
2,0,5,0.084,0.379,-0.226,-0.282,iteration,True
2,0,6,0.059,0.295,-0.19,-0.045,iteration,True
2,0,7,0.055,0.052,-0.408,0.073,iteration,True
2,0,8,0.067,0.242,-0.184,-0.073,iteration,True
2,0,9,0.038,0.065,-0.392,-0.159,iteration,True
2,0,10,0.03,0.064,-0.362,0.105,iteration,True
2,0,11,0.028,0.058,-0.41,0.008,iteration,True
2,0,12,0.067,0.264,-0.215,-0.136,iteration,True
2,0,13,0.032,0.138,-0.2,0.059,iteration,True
2,0,14,0.071,0.293,0.107,0.063,iteration,True
2,0,15,0.059,0.26,-0.15,-0.065,iteration,True
2,0,16,0.026,0.034,-0.358,0.141,iteration,True
2,0,17,0.029,0.062,-0.365,-0.022,iteration,True
2,0,18,0.054,0.099,-0.271,-0.068,iteration,True
2,0,19,0.057,0.041,-0.385,0.157,iteration,True
2,0,20,0.03,-0.007,-0.42,0.102,iteration,True
2,0,21,0.051,0.025,-0.174,0.017,iteration,True
2,0,22,0.073,0.283,-0.157,-0.195,iteration,True
2,0,23,0.059,0.231,-0.173,-0.089,iteration,True
2,0,24,0.104,0.468,-0.069,-0.088,iteration,True
2,0,25,0.006,0.096,-0.354,0.337,iteration,True
2,0,26,0.053,0.263,-0.192,0.02,iteration,True
2,0,27,0.078,0.352,-0.178,-0.097,iteration,True
2,0,28,0.04,0.242,-0.061,0.066,iteration,True
2,0,29,0.098,0.404,-0.223,0.096,iteration,True
2,0,30,0.029,0.261,-0.049,0.057,iteration,True
2,0,31,0.036,0.208,-0.119,0.16,iteration,True
2,0,32,0.033,0.186,-0.085,0.117,iteration,True
2,0,33,0.05,0.227,-0.027,0.102,iteration,True
2,0,34,0.038,0.139,-0.225,-0.113,iteration,True
2,0,35,0.026,0.324,-0.056,0.206,iteration,True
2,0,36,0.031,0.237,-0.108,0.176,iteration,True
2,0,37,0.031,0.051,-0.375,0.02,iteration,True
2,0,38,0.06,0.036,-0.045,0.176,iteration,True
2,0,39,0.026,0.097,-0.314,0.142,iteration,True
2,0,40,0.054,0.29,-0.037,-0.024,iteration,True
2,0,41,0.037,0.056,-0.258,0.171,iteration,True
3,0,1,0.008,0.01,-0.064,-0.155,iteration,True
3,0,2,0.003,0.008,-0.028,-0.111,iteration,True
3,0,3,0.001,0.014,-0.022,-0.014,iteration,True
3,0,4,-0.0,0.015,0.001,0.028,iteration,True
3,0,5,0.008,0.024,-0.038,-0.162,iteration,True
3,0,6,-0.001,0.017,-0.02,0.008,iteration,True
3,0,7,0.005,-0.009,-0.025,0.041,iteration,True
3,0,8,-0.002,0.002,-0.022,-0.052,iteration,True
3,0,9,0.008,0.022,-0.041,-0.119,iteration,True
3,0,10,0.001,0.008,-0.037,-0.001,iteration,True
3,0,11,0.001,0.006,-0.046,-0.03,iteration,True
3,0,12,0.004,0.003,-0.033,-0.054,iteration,True
3,0,13,0.007,-0.071,-0.047,-0.057,iteration,True
3,0,14,0.001,0.005,0.012,0.023,iteration,True
3,0,15,0.0,0.016,-0.012,-0.016,iteration,True
3,0,16,-0.001,-0.0,-0.034,0.015,iteration,True
3,0,17,0.005,0.004,-0.04,-0.09,iteration,True
3,0,18,0.004,0.008,-0.034,-0.048,iteration,True
3,0,19,0.003,-0.012,-0.041,0.029,iteration,True
3,0,20,-0.003,0.004,-0.026,0.046,iteration,True
3,0,21,0.001,-0.008,-0.015,-0.028,iteration,True
3,0,22,0.004,0.004,-0.03,-0.079,iteration,True
3,0,23,0.0,-0.006,-0.017,-0.057,iteration,True
3,0,24,0.006,0.034,-0.017,-0.073,iteration,True
3,0,25,-0.006,0.018,-0.035,0.071,iteration,True
3,0,26,0.001,0.006,-0.025,-0.027,iteration,True
3,0,27,0.002,0.013,-0.023,-0.042,iteration,True
3,0,28,-0.001,0.007,0.008,0.002,iteration,True
3,0,29,0.007,0.023,0.034,0.049,iteration,True
3,0,30,-0.002,0.012,0.005,0.048,iteration,True
3,0,31,-0.003,0.016,-0.009,0.044,iteration,True
3,0,32,-0.002,0.011,-0.007,0.013,iteration,True
3,0,33,-0.0,0.011,0.004,0.018,iteration,True
3,0,34,0.001,-0.005,-0.033,-0.044,iteration,True
3,0,35,-0.001,0.014,0.002,-0.032,iteration,True
3,0,36,-0.005,0.025,-0.005,0.061,iteration,True
3,0,37,0.001,0.001,-0.033,-0.019,iteration,True
3,0,38,0.029,0.078,0.21,0.205,iteration,True
3,0,39,-0.002,0.013,-0.04,0.045,iteration,True
3,0,40,0.002,0.002,-0.013,-0.005,iteration,True
3,0,41,-0.0,0.007,-0.016,0.008,iteration,True
4,0,1,0.011,0.191,-0.207,-0.096,iteration,True
4,0,2,0.012,0.203,-0.218,0.03,iteration,True
4,0,3,0.008,0.19,-0.198,-0.009,iteration,True
4,0,4,0.009,0.152,-0.181,-0.079,iteration,True
4,0,5,0.017,0.214,-0.195,-0.085,iteration,True
4,0,6,0.008,0.195,-0.205,-0.018,iteration,True
4,0,7,0.007,0.104,-0.234,-0.044,iteration,True
4,0,8,0.008,0.167,-0.175,-0.083,iteration,True
4,0,9,0.004,0.124,-0.235,-0.011,iteration,True
4,0,10,-0.0,0.131,-0.251,0.07,iteration,True
4,0,11,-0.003,0.131,-0.27,0.017,iteration,True
4,0,12,0.01,0.192,-0.209,-0.046,iteration,True
4,0,13,0.003,0.087,-0.212,-0.05,iteration,True
4,0,14,0.012,0.159,-0.122,-0.092,iteration,True
4,0,15,0.009,0.182,-0.196,-0.027,iteration,True
4,0,16,-0.003,0.121,-0.229,0.115,iteration,True
4,0,17,-0.001,0.126,-0.237,0.044,iteration,True
4,0,18,0.006,0.14,-0.225,0.045,iteration,True
4,0,19,0.005,0.105,-0.235,-0.033,iteration,True
4,0,20,-0.001,0.106,-0.255,0.074,iteration,True
4,0,21,0.011,0.112,-0.179,-0.019,iteration,True
4,0,22,0.012,0.193,-0.196,-0.031,iteration,True
4,0,23,0.002,0.161,-0.145,-0.076,iteration,True
4,0,24,0.021,0.216,-0.174,0.081,iteration,True
4,0,25,-0.003,0.143,-0.245,0.09,iteration,True
4,0,26,0.007,0.178,-0.183,0.063,iteration,True
4,0,27,0.013,0.209,-0.199,-0.025,iteration,True
4,0,28,-0.001,0.165,-0.152,-0.013,iteration,True
4,0,29,0.022,0.206,-0.183,-0.029,iteration,True
4,0,30,-0.002,0.176,-0.149,-0.053,iteration,True
4,0,31,-0.002,0.168,-0.169,0.013,iteration,True
4,0,32,-0.003,0.159,-0.154,0.007,iteration,True
4,0,33,0.005,0.154,-0.123,-0.02,iteration,True
4,0,34,0.002,0.116,-0.192,-0.105,iteration,True
4,0,35,-0.004,0.195,-0.151,0.001,iteration,True
4,0,36,-0.002,0.173,-0.174,0.01,iteration,True
4,0,37,0.001,0.117,-0.251,0.06,iteration,True
4,0,38,0.02,0.107,-0.108,0.099,iteration,True
4,0,39,-0.002,0.149,-0.256,0.081,iteration,True
4,0,40,0.006,0.153,-0.148,-0.109,iteration,True
4,0,41,-0.001,0.111,-0.195,0.045,iteration,True
5,0,1,0.008,0.009,-0.034,-0.056,iteration,True
5,0,2,0.005,0.009,-0.024,0.007,iteration,True
5,0,3,0.005,0.009,-0.021,-0.005,iteration,True
5,0,4,0.005,-0.009,-0.026,-0.119,iteration,True
5,0,5,0.008,0.012,-0.021,-0.061,iteration,True
5,0,6,0.006,0.009,-0.023,-0.012,iteration,True
5,0,7,0.006,-0.002,-0.018,-0.053,iteration,True
5,0,8,0.007,0.001,-0.005,-0.009,iteration,True
5,0,9,0.007,0.008,-0.021,-0.025,iteration,True
5,0,10,0.004,0.008,-0.028,0.013,iteration,True
5,0,11,0.004,0.008,-0.033,0.004,iteration,True
5,0,12,0.006,0.006,-0.024,-0.022,iteration,True
5,0,13,0.007,-0.006,-0.012,-0.015,iteration,True
5,0,14,0.006,-0.004,-0.022,-0.089,iteration,True
5,0,15,0.005,0.011,-0.023,-0.017,iteration,True
5,0,16,0.003,0.006,-0.019,0.035,iteration,True
5,0,17,0.006,0.006,-0.023,-0.013,iteration,True
5,0,18,0.006,0.005,-0.02,-0.01,iteration,True
5,0,19,0.007,-0.0,-0.02,-0.017,iteration,True
5,0,20,0.004,0.005,-0.02,0.011,iteration,True
5,0,21,0.006,0.0,-0.008,-0.008,iteration,True
5,0,22,0.006,0.006,-0.017,-0.026,iteration,True
5,0,23,0.006,0.002,-0.006,-0.01,iteration,True
5,0,24,0.006,0.012,-0.019,-0.003,iteration,True
5,0,25,-0.002,0.02,0.0,0.154,iteration,True
5,0,26,0.005,0.007,-0.012,-0.006,iteration,True
5,0,27,0.006,0.01,-0.019,-0.02,iteration,True
5,0,28,0.005,0.007,-0.011,-0.003,iteration,True
5,0,29,0.007,0.001,-0.003,-0.011,iteration,True
5,0,30,0.006,0.008,-0.014,-0.034,iteration,True
5,0,31,0.004,0.011,-0.014,0.004,iteration,True
5,0,32,0.005,0.011,-0.014,0.001,iteration,True
5,0,33,0.007,-0.006,-0.018,-0.037,iteration,True
5,0,34,0.006,0.003,-0.017,-0.033,iteration,True
5,0,35,0.006,0.008,-0.011,-0.022,iteration,True
5,0,36,0.004,0.011,-0.015,0.002,iteration,True
5,0,37,0.007,0.009,-0.023,-0.025,iteration,True
5,0,38,0.005,0.001,-0.051,-0.107,iteration,True
5,0,39,0.004,0.013,-0.038,0.013,iteration,True
5,0,40,0.006,-0.007,-0.011,-0.121,iteration,True
5,0,41,0.005,0.006,-0.014,0.009,iteration,True
6,0,1,-0.013,0.126,-0.134,-0.005,iteration,True
6,0,2,-0.011,0.134,-0.118,0.061,iteration,True
6,0,3,-0.013,0.122,-0.14,-0.002,iteration,True
6,0,4,-0.004,0.049,-0.145,-0.094,iteration,True
6,0,5,-0.012,0.147,-0.119,0.04,iteration,True
6,0,6,-0.015,0.131,-0.138,-0.0,iteration,True
6,0,7,-0.006,0.125,-0.135,-0.068,iteration,True
6,0,8,-0.006,0.104,-0.121,-0.1,iteration,True
6,0,9,-0.012,0.136,-0.115,0.059,iteration,True
6,0,10,-0.014,0.13,-0.137,0.02,iteration,True
6,0,11,-0.016,0.133,-0.136,-0.001,iteration,True
6,0,12,-0.013,0.118,-0.149,-0.021,iteration,True
6,0,13,-0.007,0.053,-0.131,-0.125,iteration,True
6,0,14,-0.003,0.086,-0.167,-0.148,iteration,True
6,0,15,-0.014,0.125,-0.134,-0.006,iteration,True
6,0,16,-0.013,0.127,-0.122,0.046,iteration,True
6,0,17,-0.013,0.131,-0.123,0.035,iteration,True
6,0,18,-0.015,0.141,-0.131,0.049,iteration,True
6,0,19,-0.006,0.07,-0.15,-0.141,iteration,True
6,0,20,-0.013,0.133,-0.117,0.059,iteration,True
6,0,21,-0.002,0.09,-0.134,-0.08,iteration,True
6,0,22,-0.013,0.129,-0.139,0.017,iteration,True
6,0,23,-0.008,0.044,-0.125,-0.124,iteration,True
6,0,24,-0.013,0.132,-0.144,0.155,iteration,True
6,0,25,-0.017,0.139,-0.119,0.097,iteration,True
6,0,26,-0.011,0.125,-0.128,0.05,iteration,True
6,0,27,-0.013,0.126,-0.137,0.002,iteration,True
6,0,28,-0.013,0.078,-0.126,-0.026,iteration,True
6,0,29,0.008,0.125,-0.041,-0.009,iteration,True
6,0,30,-0.013,0.086,-0.126,-0.054,iteration,True
6,0,31,-0.013,0.088,-0.126,-0.05,iteration,True
6,0,32,-0.013,0.086,-0.124,-0.048,iteration,True
6,0,33,-0.003,0.071,-0.15,-0.102,iteration,True
6,0,34,-0.007,0.069,-0.135,-0.117,iteration,True
6,0,35,-0.012,0.084,-0.123,-0.053,iteration,True
6,0,36,-0.013,0.093,-0.128,-0.052,iteration,True
6,0,37,-0.012,0.128,-0.138,0.041,iteration,True
6,0,38,0.011,0.119,-0.058,0.058,iteration,True
6,0,39,-0.015,0.134,-0.164,0.032,iteration,True
6,0,40,-0.006,0.084,-0.147,-0.169,iteration,True
6,0,41,-0.011,0.087,-0.12,-0.027,iteration,True
7,0,1,0.007,0.007,-0.019,-0.016,iteration,True
7,0,2,0.007,0.007,-0.013,0.024,iteration,True
7,0,3,0.007,0.006,-0.015,-0.009,iteration,True
7,0,4,0.008,0.008,0.021,-0.023,iteration,True
7,0,5,0.006,0.005,-0.011,0.0,iteration,True
7,0,6,0.007,0.007,-0.015,-0.008,iteration,True
7,0,7,0.009,-0.012,-0.017,-0.017,iteration,True
7,0,8,0.009,-0.011,-0.005,-0.021,iteration,True
7,0,9,0.006,0.005,-0.008,0.006,iteration,True
7,0,10,0.006,0.007,-0.015,-0.003,iteration,True
7,0,11,0.006,0.007,-0.016,-0.005,iteration,True
7,0,12,0.007,0.004,-0.017,-0.016,iteration,True
7,0,13,0.008,0.009,0.014,-0.025,iteration,True
7,0,14,0.007,-0.012,-0.014,-0.016,iteration,True
7,0,15,0.007,0.008,-0.016,-0.01,iteration,True
7,0,16,0.006,0.006,-0.01,0.006,iteration,True
7,0,17,0.007,0.007,-0.011,-0.01,iteration,True
7,0,18,0.006,0.005,-0.009,-0.003,iteration,True
7,0,19,0.013,-0.033,-0.003,-0.188,iteration,True
7,0,20,0.006,0.007,-0.008,0.004,iteration,True
7,0,21,0.008,0.003,-0.001,-0.018,iteration,True
7,0,22,0.007,0.005,-0.01,-0.008,iteration,True
7,0,23,0.01,0.018,0.007,0.001,iteration,True
7,0,24,0.005,0.0,-0.013,0.025,iteration,True
7,0,25,0.005,0.01,-0.006,0.02,iteration,True
7,0,26,0.007,0.005,-0.007,-0.007,iteration,True
7,0,27,0.007,0.007,-0.012,-0.01,iteration,True
7,0,28,0.007,0.003,-0.01,-0.012,iteration,True
7,0,29,0.009,0.012,-0.023,-0.026,iteration,True
7,0,30,0.008,0.004,-0.012,-0.032,iteration,True
7,0,31,0.008,0.004,-0.009,-0.026,iteration,True
7,0,32,0.008,0.004,-0.009,-0.025,iteration,True
7,0,33,0.008,0.001,-0.012,-0.052,iteration,True
7,0,34,0.013,-0.056,-0.023,-0.147,iteration,True
7,0,35,0.008,0.002,-0.01,-0.032,iteration,True
7,0,36,0.008,0.004,-0.009,-0.025,iteration,True
7,0,37,0.006,0.006,-0.009,-0.003,iteration,True
7,0,38,0.014,0.015,0.017,-0.2,iteration,True
7,0,39,0.006,0.01,-0.024,-0.001,iteration,True
7,0,40,0.013,-0.014,0.011,-0.102,iteration,True
7,0,41,0.007,0.004,-0.008,-0.012,iteration,True
8,0,1,-0.01,0.114,-0.11,0.006,iteration,True
8,0,2,-0.008,0.114,-0.093,0.044,iteration,True
8,0,3,-0.01,0.109,-0.111,-0.003,iteration,True
8,0,4,-0.007,0.066,-0.074,-0.074,iteration,True
8,0,5,-0.01,0.125,-0.095,0.062,iteration,True
8,0,6,-0.011,0.116,-0.11,0.003,iteration,True
8,0,7,-0.009,0.067,-0.088,-0.092,iteration,True
8,0,8,-0.005,0.078,-0.079,-0.062,iteration,True
8,0,9,-0.011,0.114,-0.093,0.074,iteration,True
8,0,10,-0.011,0.115,-0.109,0.013,iteration,True
8,0,11,-0.013,0.117,-0.108,-0.001,iteration,True
8,0,12,-0.011,0.108,-0.119,-0.013,iteration,True
8,0,13,-0.009,0.07,-0.067,-0.078,iteration,True
8,0,14,-0.008,0.08,-0.094,-0.066,iteration,True
8,0,15,-0.011,0.112,-0.107,-0.002,iteration,True
8,0,16,-0.009,0.111,-0.099,0.022,iteration,True
8,0,17,-0.009,0.113,-0.101,0.032,iteration,True
8,0,18,-0.012,0.126,-0.101,0.044,iteration,True
8,0,19,-0.014,0.068,-0.063,-0.045,iteration,True
8,0,20,-0.01,0.117,-0.093,0.04,iteration,True
8,0,21,-0.002,0.084,-0.1,-0.055,iteration,True
8,0,22,-0.011,0.117,-0.106,0.014,iteration,True
8,0,23,-0.008,0.07,-0.072,-0.065,iteration,True
8,0,24,-0.012,0.108,-0.11,0.158,iteration,True
8,0,25,-0.009,0.111,-0.105,0.028,iteration,True
8,0,26,-0.009,0.112,-0.101,0.034,iteration,True
8,0,27,-0.011,0.112,-0.101,-0.001,iteration,True
8,0,28,-0.011,0.076,-0.087,-0.048,iteration,True
8,0,29,0.002,0.11,-0.075,-0.016,iteration,True
8,0,30,-0.009,0.082,-0.092,-0.07,iteration,True
8,0,31,-0.009,0.084,-0.09,-0.071,iteration,True
8,0,32,-0.01,0.083,-0.089,-0.07,iteration,True
8,0,33,-0.005,0.084,-0.083,-0.082,iteration,True
8,0,34,-0.006,0.038,-0.088,-0.184,iteration,True
8,0,35,-0.008,0.073,-0.094,-0.075,iteration,True
8,0,36,-0.009,0.087,-0.093,-0.069,iteration,True
8,0,37,-0.01,0.115,-0.107,0.041,iteration,True
8,0,38,-0.004,0.072,-0.058,0.121,iteration,True
8,0,39,-0.012,0.116,-0.126,0.018,iteration,True
8,0,40,-0.012,0.06,-0.067,-0.059,iteration,True
8,0,41,-0.01,0.082,-0.087,-0.04,iteration,True
