iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.024260869565217388,0.031134654802625304,0.0394709579531474,0.03147826086956522,-0.042,0.11,46
1,0,x,0.4407608695652174,0.10429894008853438,0.45293312204284447,0.4407608695652174,0.216,0.674,46
1,0,y,-0.8044347826086956,0.18228747627733902,0.8248297057443195,0.8044347826086956,-1.264,-0.328,46
1,0,z,0.07569565217391305,0.23828434508278384,0.2500185210530716,0.20982608695652172,-0.629,0.441,46
2,0,origin_time,-0.010043478260869565,0.011123724199907798,0.014986950845724887,0.012478260869565218,-0.035,0.01,46
2,0,x,0.044521739130434786,0.028633166486827507,0.052934331754173204,0.04817391304347827,-0.034,0.104,46
2,0,y,-0.0647608695652174,0.03678739433355605,0.07448008195951218,0.06597826086956522,-0.175,0.028,46
2,0,z,0.041499999999999995,0.08199940349730019,0.09190294975632199,0.07097826086956523,-0.233,0.208,46
3,0,origin_time,-0.00041304347826086964,0.003207166479027335,0.0032336545485147973,0.002021739130434783,-0.012,0.009,46
3,0,x,0.004956521739130434,0.006402976623480033,0.008097235169568952,0.006434782608695653,-0.01,0.021,46
3,0,y,-0.004347826086956522,0.008529277943098339,0.009573514188271905,0.006521739130434784,-0.034,0.012,46
3,0,z,0.005999999999999999,0.043596968382834986,0.044007904428340065,0.029130434782608686,-0.156,0.13,46
4,0,origin_time,-0.0018913043478260868,0.006069267776441818,0.006357125409983735,0.00532608695652174,-0.018,0.007,46
4,0,x,0.024543478260869566,0.005601655507387121,0.025174607634781864,0.024543478260869566,0.014,0.037,46
4,0,y,-0.048043478260869577,0.007306806004586261,0.04859593828079981,0.048043478260869577,-0.064,-0.036,46
4,0,z,0.027260869565217397,0.04625140880703161,0.05368750158171785,0.04552173913043478,-0.05,0.12,46
5,0,origin_time,-0.0011086956521739132,0.0019474427029531431,0.0022409237225828956,0.0013260869565217394,-0.01,0.001,46
5,0,x,0.0024347826086956524,0.002383386099767956,0.003407153599733055,0.002695652173913044,-0.002,0.009,46
5,0,y,-0.004108695652173914,0.0038854704872605074,0.0056549324372237395,0.004630434782608696,-0.017,0.008,46
5,0,z,0.018021739130434783,0.032307280866322154,0.036993830272909964,0.022108695652173917,-0.027,0.188,46
6,0,origin_time,-0.0011956521739130434,0.004803167275768877,0.004949747468305833,0.004326086956521739,-0.013,0.006,46
6,0,x,0.01986956521739131,0.002617737951911369,0.02004126178445468,0.01986956521739131,0.012,0.027,46
6,0,y,-0.031434782608695644,0.00445583239631445,0.03174901573277509,0.031434782608695644,-0.041,-0.017,46
6,0,z,0.030304347826086958,0.04047053118183509,0.05055904856011779,0.03969565217391304,-0.083,0.118,46
7,0,origin_time,-0.0011304347826086958,0.0016098703114411843,0.0019671210479762814,0.0011304347826086958,-0.009,0.0,46
7,0,x,0.0013695652173913043,0.0019151421294988722,0.002354459228967358,0.001847826086956522,-0.003,0.006,46
7,0,y,-0.002173913043478261,0.0026317819044211405,0.003413528074154873,0.0026086956521739132,-0.011,0.008,46
7,0,z,0.017782608695652177,0.026510796031771387,0.031922460404249384,0.018521739130434783,-0.008,0.165,46
8,0,origin_time,-0.0010652173913043475,0.0037381823873958685,0.0038869905649710434,0.0032826086956521745,-0.01,0.007,46
8,0,x,0.017847826086956526,0.00211585516994643,0.01797280554422249,0.017847826086956526,0.012,0.024,46
8,0,y,-0.02115217391304348,0.003035782194916434,0.021368912812368548,0.02115217391304348,-0.032,-0.016,46
8,0,z,0.025782608695652173,0.03322774707685435,0.04205741417344298,0.03156521739130435,-0.102,0.075,46
