iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.39,4.848,iteration
2,0,1,3,4.59,5.887,iteration
2,0,1,4,5.7,6.04,iteration
2,0,1,5,8.71,6.332,iteration
2,0,1,6,19.67,6.67,iteration
2,0,1,7,22.74,6.85,iteration
2,0,1,8,26.68,7.08,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.39,4.866,iteration
4,0,1,3,4.59,5.905,iteration
4,0,1,4,5.7,6.029,iteration
4,0,1,5,8.71,6.304,iteration
4,0,1,6,19.67,6.67,iteration
4,0,1,7,22.74,6.85,iteration
4,0,1,8,26.68,7.08,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.39,4.881,iteration
6,0,1,3,4.59,5.912,iteration
6,0,1,4,5.7,6.024,iteration
6,0,1,5,8.71,6.283,iteration
6,0,1,6,19.67,6.67,iteration
6,0,1,7,22.74,6.85,iteration
6,0,1,8,26.68,7.08,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.39,4.895,iteration
8,0,1,3,4.59,5.914,iteration
8,0,1,4,5.7,6.02,iteration
8,0,1,5,8.71,6.267,iteration
8,0,1,6,19.67,6.67,iteration
8,0,1,7,22.74,6.85,iteration
8,0,1,8,26.68,7.08,iteration
8,0,1,9,45.0,8.1,iteration
