iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.4,-0.066,-0.578,0.25,iteration,True
1,0,2,-0.366,-0.338,0.274,-0.101,iteration,True
1,0,3,-0.359,-0.05,-0.181,0.426,iteration,True
1,0,4,-0.413,-0.05,0.444,0.227,iteration,True
1,0,5,-0.34,0.182,-0.385,0.519,iteration,True
1,0,6,-0.453,0.046,-0.003,0.629,iteration,True
1,0,7,-0.415,0.418,0.462,0.163,iteration,True
1,0,8,-0.469,0.453,0.202,0.409,iteration,True
1,0,9,-0.317,0.531,-0.171,0.063,iteration,True
1,0,10,-0.335,0.407,0.198,0.136,iteration,True
1,0,11,-0.381,0.479,0.137,0.09,iteration,True
1,0,12,-0.463,-0.262,-0.387,0.737,iteration,True
1,0,13,-0.384,-0.147,0.639,-0.196,iteration,True
1,0,14,-0.479,-0.076,0.212,0.381,iteration,True
1,0,15,-0.371,0.004,0.271,0.525,iteration,True
1,0,16,-0.413,0.014,-0.108,0.091,iteration,True
1,0,17,-0.359,0.306,0.049,0.224,iteration,True
1,0,18,-0.412,0.614,-0.439,1.212,iteration,True
1,0,19,-0.438,0.216,0.449,0.326,iteration,True
1,0,20,-0.396,0.311,0.229,0.693,iteration,True
1,0,21,-0.458,0.093,-0.303,1.009,iteration,True
1,0,22,-0.486,-0.032,-0.942,1.048,iteration,True
1,0,23,-0.436,0.214,0.365,0.647,iteration,True
1,0,24,-0.386,0.322,-0.414,0.494,iteration,True
1,0,25,-0.384,0.203,-0.268,0.491,iteration,True
1,0,26,-0.439,0.06,-0.715,0.772,iteration,True
1,0,27,-0.463,-0.08,-0.734,1.008,iteration,True
1,0,28,-0.22,-0.403,0.325,1.36,iteration,True
1,0,29,-0.48,0.081,-0.349,0.751,iteration,True
1,0,30,-0.422,-0.212,-0.645,1.62,iteration,True
1,0,31,-0.336,-0.58,0.356,0.491,iteration,True
1,0,32,-0.338,-0.486,0.085,0.328,iteration,True
1,0,33,-0.443,-0.062,0.044,0.033,iteration,True
1,0,34,-0.366,-0.247,0.606,-0.482,iteration,True
1,0,35,-0.46,-0.521,-0.217,1.092,iteration,True
1,0,36,-0.405,-0.155,0.52,0.542,iteration,True
1,0,37,-0.324,0.238,-0.037,0.154,iteration,True
1,0,38,-0.388,0.275,0.124,0.893,iteration,True
1,0,39,-0.362,-0.031,0.187,0.462,iteration,True
1,0,40,-0.417,-0.015,0.301,0.201,iteration,True
1,0,41,-0.329,0.017,0.395,-0.398,iteration,True
2,0,1,0.103,0.435,-0.367,-0.362,iteration,True
2,0,2,0.107,0.473,-0.499,-0.018,iteration,True
2,0,3,0.087,0.429,-0.306,-0.082,iteration,True
2,0,4,0.069,0.39,-0.162,-0.012,iteration,True
2,0,5,0.123,0.482,-0.356,-0.349,iteration,True
2,0,6,0.087,0.436,-0.316,-0.051,iteration,True
2,0,7,0.044,0.2,-0.444,0.148,iteration,True
2,0,8,0.094,0.315,0.056,-0.257,iteration,True
2,0,9,0.051,0.018,-0.545,-0.067,iteration,True
2,0,10,0.052,0.141,-0.527,0.119,iteration,True
2,0,11,0.048,0.134,-0.619,-0.001,iteration,True
2,0,12,0.121,0.313,-0.324,-0.332,iteration,True
2,0,13,0.045,0.257,-0.436,0.126,iteration,True
2,0,14,0.085,0.455,0.17,0.0,iteration,True
2,0,15,0.09,0.395,-0.263,-0.088,iteration,True
2,0,16,0.047,0.07,-0.528,0.141,iteration,True
2,0,17,0.07,0.039,-0.513,-0.167,iteration,True
2,0,18,0.119,0.137,-0.178,-0.373,iteration,True
2,0,19,0.055,0.223,-0.443,0.272,iteration,True
2,0,20,0.044,0.013,-0.618,0.045,iteration,True
2,0,21,0.074,0.059,-0.314,-0.042,iteration,True
2,0,22,0.142,0.343,-0.063,-0.505,iteration,True
2,0,23,0.087,0.347,-0.003,-0.309,iteration,True
