iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6292439024390245,0.10001336020211155,0.6371424966015137,0.6292439024390245,-0.909,-0.495,41
1,0,x,0.027219512195121955,0.36261923268348184,0.3636393952201791,0.30258536585365853,-0.832,0.685,41
1,0,y,-0.07065853658536585,0.4284079210488184,0.43419578027631284,0.3500731707317073,-1.169,0.595,41
1,0,z,1.4457073170731707,0.4657783019117854,1.5188874458532902,1.4457073170731707,0.56,2.0,41
2,0,origin_time,0.060731707317073176,0.05675021194340735,0.08311995445901238,0.061512195121951226,-0.016,0.209,41
2,0,x,0.16653658536585367,0.12127877532543703,0.20601693039591698,0.17287804878048782,-0.067,0.407,41
2,0,y,-0.17253658536585365,0.20513304398531637,0.2680455913168322,0.23443902439024392,-0.445,0.407,41
2,0,z,-0.07870731707317075,0.1834788808080047,0.1996480439759294,0.13953658536585367,-0.549,0.274,41
3,0,origin_time,0.006829268292682926,0.015269773169085914,0.016727369131121023,0.012731707317073172,-0.035,0.046,41
3,0,x,0.012487804878048781,0.052769689170786664,0.05422716446444216,0.03814634146341463,-0.11,0.222,41
3,0,y,-0.017365853658536583,0.04789966958364626,0.05095047810876945,0.038585365853658536,-0.153,0.135,41
3,0,z,0.19490243902439022,0.24990581688132898,0.3169225111108084,0.2361219512195122,-0.217,0.75,41
4,0,origin_time,0.028609756097560984,0.02721896581320663,0.03948911551177665,0.03148780487804878,-0.015,0.09,41
4,0,x,0.1552439024390244,0.07380388663432262,0.17189439469287318,0.15582926829268295,-0.012,0.282,41
4,0,y,-0.16704878048780486,0.10176969485655205,0.19560768352408486,0.17597560975609758,-0.329,0.068,41
4,0,z,-0.12421951219512198,0.2018485923989082,0.2370091590285376,0.16836585365853657,-0.7,0.16,41
5,0,origin_time,0.038878048780487805,0.0058568080957797485,0.03931672516943369,0.038878048780487805,0.014,0.054,41
5,0,x,0.010146341463414634,0.010538109645842227,0.014628738838327793,0.012390243902439025,-0.033,0.037,41
5,0,y,-0.013682926829268294,0.021756343649488676,0.02570138081134467,0.021,-0.048,0.084,41
5,0,z,-0.060146341463414625,0.07419735087494035,0.09551350306785257,0.0737560975609756,-0.293,0.141,41
6,0,origin_time,0.0017560975609756094,0.023041617160180737,0.023108440016582684,0.01873170731707317,-0.033,0.052,41
6,0,x,0.1341219512195122,0.04659226101442862,0.14198428288147197,0.1341219512195122,0.038,0.222,41
6,0,y,-0.12504878048780488,0.038069865952413615,0.1307153862218291,0.12504878048780488,-0.201,-0.033,41
6,0,z,-0.10121951219512196,0.11895510778463753,0.15619125237052545,0.10780487804878051,-0.367,0.057,41
7,0,origin_time,0.04353658536585365,0.0028378758887213236,0.04362897895754666,0.04353658536585365,0.032,0.05,41
7,0,x,0.0061951219512195125,0.010528056620508843,0.012215543876353683,0.008536585365853657,-0.012,0.056,41
7,0,y,-0.01397560975609756,0.011379244702266103,0.01802234385558051,0.016073170731707314,-0.032,0.017,41
7,0,z,-0.07417073170731707,0.047488587814709084,0.08807078638591884,0.07880487804878049,-0.183,0.095,41
8,0,origin_time,-0.004804878048780488,0.014690663223991545,0.015456469164216976,0.012902439024390245,-0.029,0.017,41
8,0,x,0.11619512195121952,0.03813532995581376,0.12229313045342148,0.11619512195121952,0.011,0.188,41
8,0,y,-0.09790243902439023,0.027780327201403044,0.10176754957422068,0.09790243902439023,-0.146,-0.031,41
8,0,z,-0.08409756097560976,0.07502676103964465,0.11270055294516679,0.08546341463414635,-0.332,0.022,41
