iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.1,4.559,iteration
2,0,1,3,3.52,5.567,iteration
2,0,1,4,5.33,5.848,iteration
2,0,1,5,9.45,6.011,iteration
2,0,1,6,19.25,6.15,iteration
2,0,1,7,21.89,6.47,iteration
2,0,1,8,27.21,6.81,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.1,4.547,iteration
4,0,1,3,3.52,5.576,iteration
4,0,1,4,5.33,5.852,iteration
4,0,1,5,9.45,6.034,iteration
4,0,1,6,19.25,6.15,iteration
4,0,1,7,21.89,6.47,iteration
4,0,1,8,27.21,6.81,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.1,4.535,iteration
6,0,1,3,3.52,5.579,iteration
6,0,1,4,5.33,5.854,iteration
6,0,1,5,9.45,6.05,iteration
6,0,1,6,19.25,6.15,iteration
6,0,1,7,21.89,6.47,iteration
6,0,1,8,27.21,6.81,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.1,4.525,iteration
8,0,1,3,3.52,5.583,iteration
8,0,1,4,5.33,5.855,iteration
8,0,1,5,9.45,6.06,iteration
8,0,1,6,19.25,6.15,iteration
8,0,1,7,21.89,6.47,iteration
8,0,1,8,27.21,6.81,iteration
8,0,1,9,45.0,8.1,iteration
