iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.33,4.733,iteration
2,0,1,3,4.17,5.793,iteration
2,0,1,4,5.84,5.887,iteration
2,0,1,5,9.12,6.158,iteration
2,0,1,6,20.03,6.2,iteration
2,0,1,7,22.05,6.66,iteration
2,0,1,8,26.56,6.89,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.33,4.732,iteration
4,0,1,3,4.17,5.785,iteration
4,0,1,4,5.84,5.905,iteration
4,0,1,5,9.12,6.153,iteration
4,0,1,6,20.03,6.2,iteration
4,0,1,7,22.05,6.66,iteration
4,0,1,8,26.56,6.89,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.33,4.727,iteration
6,0,1,3,4.17,5.766,iteration
6,0,1,4,5.84,5.942,iteration
6,0,1,5,9.12,6.15,iteration
6,0,1,6,20.03,6.2,iteration
6,0,1,7,22.05,6.66,iteration
6,0,1,8,26.56,6.89,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.33,4.722,iteration
8,0,1,3,4.17,5.74,iteration
8,0,1,4,5.84,5.973,iteration
8,0,1,5,9.12,6.159,iteration
8,0,1,6,20.03,6.2,iteration
8,0,1,7,22.05,6.66,iteration
8,0,1,8,26.56,6.89,iteration
8,0,1,9,45.0,8.1,iteration
