iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.035504,0.025377,0.159303,,True,True,False,accepted
1,0,0,0.023775,0.016994,0.130361,4.439,True,True,False,accepted
2,0,0,0.00261,0.001739,0.041696,3.224,True,True,False,accepted
3,0,0,0.002384,0.001704,0.041281,0.592,True,True,False,accepted
4,0,0,0.002366,0.001576,0.039701,1.613,True,True,False,accepted
5,0,0,0.002194,0.001568,0.039598,0.265,True,True,False,accepted
6,0,0,0.002275,0.001516,0.03893,1.137,True,True,False,accepted
7,0,0,0.002107,0.001506,0.038812,0.224,True,True,False,accepted
8,0,0,0.002217,0.001477,0.038428,0.839,True,True,True,accepted
