iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.46680487804878057,0.05218738260378565,0.46971301565229245,0.46680487804878057,-0.557,-0.297,41
1,0,x,0.021268292682926824,0.29800712255281253,0.2987651006490779,0.23843902439024386,-0.64,0.573,41
1,0,y,0.021292682926829273,0.3670932787621071,0.3677102849507158,0.31563414634146336,-0.705,0.619,41
1,0,z,0.7218536585365852,0.46444971693369114,0.8583625364043093,0.7384390243902439,-0.197,1.973,41
2,0,origin_time,0.07560975609756097,0.031230752549667458,0.08180583794541328,0.07560975609756097,0.022,0.15,41
2,0,x,0.2514390243902439,0.14980866639109183,0.2926845050770456,0.25558536585365854,-0.047,0.469,41
2,0,y,-0.2816585365853659,0.21616012693350084,0.3550446897325984,0.30682926829268287,-0.606,0.206,41
2,0,z,-0.05892682926829268,0.23335165447462342,0.24067689098386355,0.1882439024390244,-0.537,0.398,41
3,0,origin_time,0.0012439024390243905,0.005621303068293312,0.005757285945948372,0.004024390243902439,-0.008,0.018,41
3,0,x,0.014560975609756097,0.011836382070193588,0.01876491276876906,0.015195121951219512,-0.004,0.048,41
3,0,y,-0.03592682926829269,0.025813959396081766,0.044239095390566134,0.038024390243902445,-0.081,0.017,41
3,0,z,-0.04026829268292682,0.0887839318549345,0.0974890863185183,0.06934146341463414,-0.224,0.143,41
4,0,origin_time,0.007609756097560975,0.007848809289158756,0.010932163332202425,0.009268292682926829,-0.012,0.022,41
4,0,x,0.13229268292682927,0.019759831023320934,0.13376025148768517,0.13229268292682927,0.078,0.191,41
4,0,y,-0.1891219512195122,0.034999787540784574,0.19233329810767455,0.1891219512195122,-0.241,-0.052,41
4,0,z,-0.04407317073170732,0.08390569335719322,0.09477663085432803,0.07051219512195121,-0.217,0.284,41
5,0,origin_time,0.005585365853658537,0.001834302017264699,0.005878858359388845,0.005585365853658537,0.003,0.015,41
5,0,x,0.004951219512195122,0.003184958701054717,0.005887150124242277,0.005439024390243903,-0.01,0.01,41
5,0,y,-0.018560975609756097,0.008574064068919808,0.0204456447744722,0.018560975609756097,-0.037,-0.003,41
5,0,z,-0.019414634146341463,0.0269244431604499,0.033194181094531997,0.021609756097560977,-0.117,0.019,41
6,0,origin_time,0.002804878048780488,0.0037690621994306063,0.004698209311185201,0.003975609756097562,-0.003,0.013,41
6,0,x,0.08341463414634147,0.007612491690911713,0.08376127517840327,0.08341463414634147,0.06,0.101,41
6,0,y,-0.12056097560975611,0.02001225085826278,0.12221063384333723,0.12056097560975611,-0.157,-0.074,41
6,0,z,-0.03948780487804878,0.06017337631488414,0.07197306406718774,0.04982926829268292,-0.277,0.074,41
7,0,origin_time,0.0026097560975609758,0.0008227867216308781,0.0027363853672406563,0.0026097560975609758,0.001,0.005,41
7,0,x,0.002878048780487805,0.0019778668227037363,0.0034921514788478912,0.0031219512195121953,-0.002,0.007,41
7,0,y,-0.011365853658536585,0.005745649881775779,0.012735584868831881,0.011365853658536585,-0.026,-0.004,41
7,0,z,-0.012804878048780489,0.02117893513087499,0.024748983718972203,0.014365853658536584,-0.107,0.019,41
8,0,origin_time,-0.0011951219512195124,0.0022655372721430483,0.0025614401436996528,0.001731707317073171,-0.005,0.005,41
8,0,x,0.06078048780487805,0.00725666117917624,0.06121214609265299,0.06078048780487805,0.049,0.072,41
8,0,y,-0.07595121951219513,0.01290859275077934,0.07704037585704733,0.07595121951219513,-0.1,-0.047,41
8,0,z,-0.023878048780487805,0.03210136014286639,0.04000823086047877,0.03090243902439024,-0.097,0.061,41
