iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.0647391304347826,0.015206455698026094,0.06650106243021857,0.0647391304347826,-0.102,-0.034,46
1,0,x,0.4345652173913043,0.08850341486261444,0.44348594409371717,0.4345652173913043,0.139,0.577,46
1,0,y,-0.7700869565217393,0.193170776672618,0.7939451300721085,0.7700869565217393,-1.21,-0.386,46
1,0,z,0.49530434782608695,0.20769928822440029,0.5370897423190539,0.5002173913043478,-0.113,0.836,46
2,0,origin_time,-0.010913043478260873,0.011166382168690094,0.015613539275117994,0.013478260869565219,-0.032,0.016,46
2,0,x,0.027500000000000004,0.049541703995549136,0.05666242524621241,0.04936956521739131,-0.089,0.125,46
2,0,y,-0.09454347826086958,0.0712166646721969,0.11836503963880406,0.09684782608695651,-0.286,0.047,46
2,0,z,0.01593478260869565,0.0825889249796882,0.08411211462142035,0.06958695652173913,-0.165,0.191,46
3,0,origin_time,-0.0007826086956521738,0.0025700029054142003,0.002686520296656593,0.0017391304347826088,-0.011,0.005,46
3,0,x,0.0018260869565217396,0.00538235582745215,0.005683691390820488,0.00408695652173913,-0.007,0.02,46
3,0,y,-0.008152173913043478,0.009103194354072372,0.012219905357919992,0.00858695652173913,-0.038,0.008,46
3,0,z,0.012608695652173915,0.03413176402839415,0.036386213347078734,0.024913043478260864,-0.088,0.118,46
4,0,origin_time,-0.003130434782608696,0.004683962906195592,0.005633749234282851,0.004478260869565218,-0.014,0.012,46
4,0,x,0.037652173913043485,0.016047778379771952,0.04092941963068066,0.037652173913043485,0.013,0.058,46
4,0,y,-0.06121739130434782,0.014161971496686748,0.06283415022726581,0.06186956521739131,-0.086,0.015,46
4,0,z,0.005000000000000001,0.04287443750423261,0.04316500192637952,0.03978260869565218,-0.075,0.083,46
5,0,origin_time,-0.00036956521739130437,0.0013081466420287293,0.0013593476696403027,0.0009782608695652175,-0.005,0.002,46
5,0,x,0.0033695652173913048,0.0037321091813341772,0.00502818145015195,0.004108695652173913,-0.011,0.013,46
5,0,y,-0.0035000000000000005,0.006952478444536102,0.00778376236287691,0.005891304347826087,-0.019,0.028,46
5,0,z,0.005456521739130435,0.01866723067155864,0.019448370894107884,0.014717391304347826,-0.041,0.053,46
6,0,origin_time,-0.0012608695652173915,0.0024710038675448387,0.002774103850599873,0.0021304347826086962,-0.008,0.004,46
6,0,x,0.03119565217391304,0.0037971360215264265,0.031425896272369684,0.03119565217391304,0.025,0.038,46
6,0,y,-0.03947826086956522,0.006864334827760024,0.040070589887260755,0.03947826086956522,-0.051,-0.028,46
6,0,z,0.005543478260869566,0.027493640783895375,0.028046932716120822,0.025978260869565218,-0.028,0.052,46
7,0,origin_time,-0.000565217391304348,0.0007117698062497783,0.0009088932591463856,0.0006521739130434784,-0.003,0.001,46
7,0,x,0.0019347826086956524,0.0014655785904941893,0.002427200928606053,0.002065217391304348,-0.001,0.006,46
7,0,y,-0.0035000000000000005,0.002204244916558483,0.004136265906850515,0.003673913043478262,-0.011,0.002,46
7,0,z,0.006804347826086956,0.01580123765820864,0.01720401874183951,0.011586956521739132,-0.062,0.041,46
8,0,origin_time,-0.0006956521739130435,0.001792127290915213,0.0019224079103855776,0.001347826086956522,-0.006,0.003,46
8,0,x,0.024260869565217388,0.0022787752489354185,0.024367654969152285,0.024260869565217388,0.018,0.028,46
8,0,y,-0.02376086956521739,0.0036841893840802178,0.024044795152237074,0.02376086956521739,-0.03,-0.017,46
8,0,z,0.008586956521739133,0.022307705908747165,0.023903337951369705,0.02036956521739131,-0.044,0.046,46
