iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.3,4.691,iteration
2,0,1,3,4.84,5.799,iteration
2,0,1,4,5.71,5.95,iteration
2,0,1,5,9.68,6.272,iteration
2,0,1,6,18.65,6.39,iteration
2,0,1,7,23.53,6.86,iteration
2,0,1,8,27.89,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.3,4.698,iteration
4,0,1,3,4.84,5.838,iteration
4,0,1,4,5.71,5.932,iteration
4,0,1,5,9.68,6.259,iteration
4,0,1,6,18.65,6.39,iteration
4,0,1,7,23.53,6.86,iteration
4,0,1,8,27.89,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.3,4.704,iteration
6,0,1,3,4.84,5.852,iteration
6,0,1,4,5.71,5.928,iteration
6,0,1,5,9.68,6.247,iteration
6,0,1,6,18.65,6.39,iteration
6,0,1,7,23.53,6.86,iteration
6,0,1,8,27.89,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.3,4.709,iteration
8,0,1,3,4.84,5.857,iteration
8,0,1,4,5.71,5.929,iteration
8,0,1,5,9.68,6.237,iteration
8,0,1,6,18.65,6.39,iteration
8,0,1,7,23.53,6.86,iteration
8,0,1,8,27.89,7.03,iteration
8,0,1,9,45.0,8.1,iteration
