iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.041909,0.029956,0.173077,,True,True,False,accepted
1,0,0,0.027585,0.019718,0.140419,6.308,True,True,False,accepted
2,0,0,0.002537,0.001685,0.04105,3.382,True,True,False,accepted
3,0,0,0.002287,0.001635,0.040431,0.77,True,True,False,accepted
4,0,0,0.002259,0.001501,0.038738,1.614,True,True,False,accepted
5,0,0,0.002091,0.001495,0.038662,0.224,True,True,False,accepted
6,0,0,0.002173,0.001444,0.037999,1.038,True,True,False,accepted
7,0,0,0.002017,0.001442,0.037972,0.127,True,True,False,accepted
8,0,0,0.002137,0.00142,0.037683,0.692,True,True,True,accepted
