iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.07216666666666666,0.0702991623152241,0.10074720839804943,0.07216666666666666,0.0,0.2,0.2,12
4,0,1,0.02333333333333333,0.08001909494336683,0.08335166465044355,0.05666666666666667,-0.2,0.132,0.2,12
6,0,1,0.016416666666666666,0.0741636235330742,0.07595887044973747,0.04975000000000001,-0.2,0.089,0.2,12
8,0,1,0.030083333333333337,0.03583633708340677,0.04678942188144667,0.030083333333333337,0.0,0.082,0.082,12
