iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.12,4.501,iteration
2,0,1,3,3.63,4.911,iteration
2,0,1,4,6.34,5.263,iteration
2,0,1,5,7.77,5.43,iteration
2,0,1,6,9.57,5.65,iteration
2,0,1,7,13.04,5.935,iteration
2,0,1,8,16.22,6.339,iteration
2,0,1,9,18.89,6.528,iteration
2,0,1,10,22.57,6.69,iteration
2,0,1,11,27.31,7.04,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.12,4.501,iteration
4,0,1,3,3.63,4.711,iteration
4,0,1,4,6.34,5.395,iteration
4,0,1,5,7.77,5.528,iteration
4,0,1,6,9.57,5.734,iteration
4,0,1,7,13.04,5.984,iteration
4,0,1,8,16.22,6.402,iteration
4,0,1,9,18.89,6.581,iteration
4,0,1,10,22.57,6.69,iteration
4,0,1,11,27.31,7.04,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.12,4.501,iteration
6,0,1,3,3.63,4.511,iteration
6,0,1,4,6.34,5.484,iteration
6,0,1,5,7.77,5.614,iteration
6,0,1,6,9.57,5.815,iteration
6,0,1,7,13.04,6.036,iteration
6,0,1,8,16.22,6.466,iteration
6,0,1,9,18.89,6.606,iteration
6,0,1,10,22.57,6.69,iteration
6,0,1,11,27.31,7.04,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.12,4.5,iteration
8,0,1,3,3.63,4.501,iteration
8,0,1,4,6.34,5.552,iteration
8,0,1,5,7.77,5.695,iteration
8,0,1,6,9.57,5.891,iteration
8,0,1,7,13.04,6.099,iteration
8,0,1,8,16.22,6.537,iteration
8,0,1,9,18.89,6.606,iteration
8,0,1,10,22.57,6.69,iteration
8,0,1,11,27.31,7.04,iteration
8,0,1,12,45.0,8.1,iteration
