iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.75,4.766,iteration
2,0,1,3,3.77,5.591,iteration
2,0,1,4,4.9,5.855,iteration
2,0,1,5,8.86,6.164,iteration
2,0,1,6,19.06,6.39,iteration
2,0,1,7,23.23,6.6,iteration
2,0,1,8,26.43,6.87,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.75,4.761,iteration
4,0,1,3,3.77,5.586,iteration
4,0,1,4,4.9,5.872,iteration
4,0,1,5,8.86,6.156,iteration
4,0,1,6,19.06,6.39,iteration
4,0,1,7,23.23,6.6,iteration
4,0,1,8,26.43,6.87,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.75,4.756,iteration
6,0,1,3,3.77,5.588,iteration
6,0,1,4,4.9,5.878,iteration
6,0,1,5,8.86,6.15,iteration
6,0,1,6,19.06,6.39,iteration
6,0,1,7,23.23,6.6,iteration
6,0,1,8,26.43,6.87,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.75,4.752,iteration
8,0,1,3,3.77,5.589,iteration
8,0,1,4,4.9,5.882,iteration
8,0,1,5,8.86,6.147,iteration
8,0,1,6,19.06,6.39,iteration
8,0,1,7,23.23,6.6,iteration
8,0,1,8,26.43,6.87,iteration
8,0,1,9,45.0,8.1,iteration
