iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.028666666666666667,0.07174801584558124,0.07726289895904473,0.044444444444444446,-0.071,0.2,0.2,9
4,0,1,0.01888888888888889,0.06664740462471046,0.06927240912994631,0.03177777777777778,-0.048,0.2,0.2,9
6,0,1,0.009333333333333334,0.06417510766990923,0.06485025486114573,0.031111111111111114,-0.063,0.182,0.182,9
8,0,1,0.004555555555555555,0.05282909785569798,0.05302515126491075,0.02788888888888889,-0.048,0.146,0.146,9
