iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.2,4.698,iteration
2,0,1,3,4.6,5.12,iteration
2,0,1,4,5.96,6.159,iteration
2,0,1,5,10.09,6.451,iteration
2,0,1,6,18.23,6.59,iteration
2,0,1,7,23.45,6.91,iteration
2,0,1,8,26.38,7.19,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.2,4.726,iteration
4,0,1,3,4.6,5.32,iteration
4,0,1,4,5.96,6.111,iteration
4,0,1,5,10.09,6.441,iteration
4,0,1,6,18.23,6.59,iteration
4,0,1,7,23.45,6.91,iteration
4,0,1,8,26.38,7.19,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.2,4.662,iteration
6,0,1,3,4.6,5.502,iteration
6,0,1,4,5.96,6.085,iteration
6,0,1,5,10.09,6.431,iteration
6,0,1,6,18.23,6.59,iteration
6,0,1,7,23.45,6.91,iteration
6,0,1,8,26.38,7.19,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.2,4.614,iteration
8,0,1,3,4.6,5.648,iteration
8,0,1,4,5.96,6.062,iteration
8,0,1,5,10.09,6.397,iteration
8,0,1,6,18.23,6.59,iteration
8,0,1,7,23.45,6.91,iteration
8,0,1,8,26.38,7.19,iteration
8,0,1,9,45.0,8.1,iteration
