iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.039636,0.028331,0.168318,,True,True,False,accepted
1,0,0,0.022524,0.0161,0.126886,5.199,True,True,False,accepted
2,0,0,0.004718,0.003143,0.056061,2.136,True,True,False,accepted
3,0,0,0.004298,0.003072,0.055429,0.646,True,True,False,accepted
4,0,0,0.002603,0.001734,0.041636,1.426,True,True,False,accepted
5,0,0,0.00241,0.001723,0.041507,0.389,True,True,False,accepted
6,0,0,0.002323,0.001547,0.039337,1.34,True,True,False,accepted
7,0,0,0.002152,0.001538,0.039216,0.237,True,True,False,accepted
8,0,0,0.002196,0.001463,0.038248,1.03,True,True,True,accepted
