iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.43,4.501,iteration
2,0,1,3,4.07,5.13,iteration
2,0,1,4,6.45,6.119,iteration
2,0,1,5,9.33,6.327,iteration
2,0,1,6,19.65,6.74,iteration
2,0,1,7,22.6,6.95,iteration
2,0,1,8,26.81,7.09,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.43,4.501,iteration
4,0,1,3,4.07,5.329,iteration
4,0,1,4,6.45,6.131,iteration
4,0,1,5,9.33,6.364,iteration
4,0,1,6,19.65,6.74,iteration
4,0,1,7,22.6,6.95,iteration
4,0,1,8,26.81,7.09,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.43,4.5,iteration
6,0,1,3,4.07,5.454,iteration
6,0,1,4,6.45,6.161,iteration
6,0,1,5,9.33,6.402,iteration
6,0,1,6,19.65,6.74,iteration
6,0,1,7,22.6,6.95,iteration
6,0,1,8,26.81,7.09,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.43,4.5,iteration
8,0,1,3,4.07,5.576,iteration
8,0,1,4,6.45,6.19,iteration
8,0,1,5,9.33,6.415,iteration
8,0,1,6,19.65,6.74,iteration
8,0,1,7,22.6,6.95,iteration
8,0,1,8,26.81,7.09,iteration
8,0,1,9,45.0,8.1,iteration
