 2012  814 1210 18.2 L  38.392  46.798 15.0      12 0.0 2.3L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814121018     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GRVN     P   4A  1358 41.54                                   -8.61            
                                                                                

 2012  814 1842 57.7 L  38.405  46.865  8.1      13 0.0 1.9L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814184257     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A  1843  0.50                                    0.14            
 VRDN     P   0A  1843  0.53                                    0.00            
 ZANG     P   0A  1843  0.66                                   -0.14            
 NMVR     P   0A  1843  0.95                                    0.02            
 AZGN     P   0A  1843  1.23                                   -0.07            
 BLVR     P   0A  1843  1.41                                    0.06            
 HIGH     P   4A  1843 32.17                                   -29.6            
 MGSL     P   0A  1843  1.98                                   -0.06            
 KRNG     P   0A  1843  2.25                                   -0.00            
 SRND     P   0A  1843  2.79                                    0.03            
 KVCH     P   0A  1843  3.17                                    0.12            
 FRMZ     P   0A  1843  3.75                                    0.03            
 GOLJ     P   0A  1843  5.17                                   -0.02            
                                                                                

 2012  814 2111 55.8 L  38.409  46.768 11.0      13 0.0 1.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814211155     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2111 57.51                                   -0.10            
 HIGH     P   0A  2111 58.17                                   -0.12            
 ORNG     P   0A  2111 58.48                                    0.17            
 SRND     P   0A  2111 59.14                                    0.02            
 BLVR     P   0A  2111 59.36                                    0.15            
 KVCH     P   0A  2111 59.34                                    0.05            
 VRDN     P   0A  2111 59.25                                    0.01            
 NMVR     P   0A  2111 59.40                                    0.05            
 AZGN     P   0A  2111 59.48                                   -0.09            
 FRMZ     P   0A  2112  0.00                                    0.11            
 MGSL     P   0A  2112  0.47                                   -0.10            
 KRNG     P   0A  2112  0.94                                   -0.08            
 GOLJ     P   0A  2112  1.10                                   -0.08            
                                                                                

 2012  814 2237 18.9 L  38.412  46.832 10.0      13 0.0 1.5L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814223718     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A  2237 21.86                                    0.15            
 ZANG     P   0A  2237 21.65                                   -0.15            
 VRDN     P   0A  2237 22.27                                    0.03            
 AZGN     P   0A  2237 22.72                                   -0.04            
 HIGH     P   0A  2237 22.62                                   -0.12            
 BLVR     P   0A  2237 22.91                                    0.10            
 HRS      P   4A  2237 23.00                                   -0.56            
 MGSL     P   0A  2237 23.66                                   -0.08            
 SRND     P   0A  2237 23.77                                    0.09            
 KRNG     P   0A  2237 23.92                                   -0.04            
 KVCH     P   0A  2237 24.03                                    0.11            
 FRMZ     P   0A  2237 24.52                                    0.03            
 GOLJ     P   0A  2237 25.88                                   -0.07            
                                                                                

 2012  814 2312  1.6 L  38.397  46.687  3.5      13 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814231201     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2312  3.38                                    0.04            
 HIGH     P   0A  2312  3.49                                   -0.04            
 SRND     P   0A  2312  4.50                                   -0.01            
 KVCH     P   0A  2312  4.55                                   -0.01            
 ORNG     P   0A  2312  5.76                                    0.09            
 FRMZ     P   0A  2312  5.78                                    0.12            
 BLVR     P   0A  2312  6.37                                    0.13            
 GOLJ     P   0A  2312  6.54                                   -0.08            
 NMVR     P   0A  2312  6.78                                   -0.01            
 VRDN     P   0A  2312  6.90                                   -0.12            
 AZGN     P   0A  2312  7.08                                   -0.16            
 MGSL     P   0A  2312  8.18                                    0.04            
 KRNG     P   4A  2312  8.73                                   -0.18            
                                                                                

 2012  814 2326 52.7 L  38.413  46.791 11.7      12 0.0 1.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814232652     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2326 54.80                                   -0.09            
 ORNG     P   0A  2326 55.43                                    0.16            
 HIGH     P   0A  2326 55.56                                   -0.11            
 VRDN     P   0A  2326 56.08                                    0.01            
 NMVR     P   0A  2326 56.27                                   -0.01            
 BLVR     P   0A  2326 56.37                                    0.10            
 AZGN     P   0A  2326 56.32                                   -0.10            
 SRND     P   0A  2326 56.56                                    0.05            
 KVCH     P   0A  2326 56.78                                    0.07            
 FRMZ     P   0A  2326 57.29                                    0.05            
 MGSL     P   0A  2326 57.39                                   -0.07            
 GOLJ     P   0A  2326 58.54                                   -0.06            
                                                                                

 2012  814 2333 32.3 L  38.398  46.659  3.6      14 0.0 2.1L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814233332     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  2333 34.16                                   -0.01            
 ZANG     P   0A  2333 34.30                                    0.02            
 KVCH     P   0A  2333 34.84                                   -0.02            
 SRND     P   0A  2333 34.92                                   -0.00            
 FRMZ     P   0A  2333 36.10                                    0.12            
 ORNG     P   0A  2333 36.72                                    0.11            
 GOLJ     P   0A  2333 36.71                                   -0.09            
 BLVR     P   0A  2333 37.32                                    0.16            
 NMVR     P   0A  2333 37.76                                   -0.01            
 VRDN     P   0A  2333 37.89                                   -0.12            
 AZGN     P   0A  2333 38.02                                   -0.15            
 MGSL     P   0A  2333 39.10                                   -0.01            
 HRS      P   4A  2333 38.63                                   -0.55            
 KRNG     P   4A  2333 39.69                                   -0.21            
                                                                                

 2012  814 2334 16.7 L  38.393  46.784  8.1      13 0.0 1.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814233416     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2334 18.35                                   -0.07            
 HIGH     P   0A  2334 18.97                                   -0.10            
 ORNG     P   0A  2334 19.36                                    0.18            
 BLVR     P   0A  2334 19.85                                    0.12            
 NMVR     P   0A  2334 19.88                                   -0.00            
 SRND     P   0A  2334 19.98                                   -0.02            
 VRDN     P   0A  2334 19.98                                   -0.00            
 KVCH     P   0A  2334 20.32                                    0.07            
 AZGN     P   0A  2334 20.39                                   -0.12            
 FRMZ     P   0A  2334 21.24                                    0.08            
 MGSL     P   0A  2334 21.13                                   -0.03            
 KRNG     P   0A  2334 21.74                                   -0.07            
 GOLJ     P   0A  2334 22.32                                   -0.06            
                                                                                

 2012  814 2342  5.3 L  38.391  46.675  3.6      13 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814234205     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  2342  7.04                                   -0.05            
 ZANG     P   0A  2342  7.28                                    0.03            
 SRND     P   0A  2342  7.98                                    0.01            
 KVCH     P   0A  2342  8.01                                    0.01            
 FRMZ     P   0A  2342  9.44                                    0.12            
 ORNG     P   0A  2342  9.66                                    0.09            
 BLVR     P   0A  2342 10.10                                    0.14            
 GOLJ     P   0A  2342 10.02                                   -0.10            
 NMVR     P   0A  2342 10.59                                    0.01            
 VRDN     P   0A  2342 10.78                                   -0.10            
 AZGN     P   0A  2342 10.99                                   -0.14            
 MGSL     P   0A  2342 11.90                                   -0.01            
 HRS      P   4A  2342 11.42                                   -0.58            
                                                                                

 2012  814 2356 12.9 L  38.410  46.748 11.2      12 0.0 1.1L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120814235612     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2356 15.45                                   -0.07            
 HIGH     P   0A  2356 16.01                                   -0.11            
 ORNG     P   0A  2356 16.60                                    0.18            
 SRND     P   0A  2356 16.93                                    0.04            
 KVCH     P   0A  2356 17.09                                    0.06            
 BLVR     P   0A  2356 17.42                                    0.12            
 NMVR     P   0A  2356 17.52                                   -0.00            
 VRDN     P   0A  2356 17.48                                    0.02            
 AZGN     P   0A  2356 17.66                                   -0.06            
 MGSL     P   0A  2356 18.68                                   -0.08            
 GOLJ     P   0A  2356 18.82                                   -0.02            
 KRNG     P   0A  2356 19.18                                   -0.07            
                                                                                

 2012  815  030 25.6 L  38.404  46.837  9.9      12 0.0 1.1L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815003025     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A   030 28.10                                    0.15            
 ZANG     P   0A   030 27.92                                   -0.12            
 VRDN     P   0A   030 28.37                                    0.00            
 NMVR     P   0A   030 28.60                                   -0.03            
 BLVR     P   0A   030 28.91                                    0.07            
 AZGN     P   0A   030 28.92                                   -0.05            
 HIGH     P   0A   030 28.79                                   -0.12            
 MGSL     P   0A   030 29.70                                   -0.06            
 SRND     P   0A   030 29.93                                    0.09            
 KVCH     P   0A   030 30.24                                    0.13            
 FRMZ     P   0A   030 30.76                                   -0.02            
 GOLJ     P   0A   030 32.14                                   -0.05            
                                                                                

 2012  815  112 32.7 L  38.395  46.681  4.4      14 0.0 0.0L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815011232     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   112 34.57                                   -0.01            
 HIGH     P   0A   112 34.52                                   -0.10            
 KVCH     P   0A   112 35.50                                    0.00            
 SRND     P   0A   112 35.46                                    0.01            
 FRMZ     P   0A   112 36.78                                    0.13            
 ORNG     P   0A   112 36.90                                    0.13            
 BLVR     P   0A   112 37.41                                    0.15            
 GOLJ     P   0A   112 37.46                                   -0.08            
 NMVR     P   0A   112 37.89                                    0.07            
 VRDN     P   0A   112 38.01                                   -0.06            
 AZGN     P   0A   112 38.18                                   -0.13            
 MGSL     P   0A   112 39.18                                    0.03            
 HRS      P   4A   112 38.65                                   -0.57            
 KRNG     P   0A   112 39.82                                   -0.14            
                                                                                

 2012  815  113 31.7 L  38.381  46.765 11.5      13 0.0 1.3L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815011331     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   113 34.53                                   -0.07            
 HIGH     P   0A   113 34.76                                   -0.13            
 ORNG     P   0A   113 35.64                                    0.18            
 BLVR     P   0A   113 35.74                                    0.10            
 SRND     P   0A   113 35.64                                   -0.00            
 NMVR     P   0A   113 35.94                                    0.02            
 KVCH     P   0A   113 35.94                                    0.06            
 VRDN     P   0A   113 36.22                                    0.02            
 AZGN     P   0A   113 36.59                                   -0.12            
 FRMZ     P   0A   113 37.05                                    0.12            
 MGSL     P   0A   113 37.12                                   -0.01            
 KRNG     P   0A   113 37.82                                   -0.11            
 GOLJ     P   0A   113 37.87                                   -0.07            
                                                                                

 2012  815  116 29.8 L  38.408  46.866 11.8      13 0.0 0.8L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815011629     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A   116 33.08                                    0.15            
 VRDN     P   0A   116 33.07                                    0.00            
 NMVR     P   0A   116 33.50                                    0.02            
 ZANG     P   0A   116 33.20                                   -0.15            
 AZGN     P   0A   116 33.64                                   -0.07            
 BLVR     P   0A   116 33.91                                    0.05            
 HIGH     P   0A   116 34.10                                   -0.13            
 MGSL     P   0A   116 34.39                                   -0.08            
 KRNG     P   0A   116 34.60                                    0.01            
 SRND     P   0A   116 35.22                                    0.08            
 KVCH     P   0A   116 35.54                                    0.12            
 FRMZ     P   0A   116 36.03                                    0.02            
 GOLJ     P   0A   116 37.42                                   -0.05            
                                                                                

 2012  815  119  1.3 L  38.407  46.850  8.5      13 0.0 1.3L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815011901     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A   119  4.17                                    0.14            
 ZANG     P   0A   119  4.19                                   -0.12            
 VRDN     P   0A   119  4.39                                    0.01            
 NMVR     P   0A   119  4.73                                   -0.03            
 AZGN     P   0A   119  5.00                                   -0.05            
 BLVR     P   0A   119  5.17                                    0.09            
 HIGH     P   0A   119  5.15                                   -0.13            
 MGSL     P   0A   119  5.84                                   -0.06            
 KRNG     P   0A   119  6.12                                   -0.01            
 SRND     P   0A   119  6.33                                    0.07            
 KVCH     P   0A   119  6.67                                    0.14            
 FRMZ     P   0A   119  7.19                                    0.02            
 GOLJ     P   0A   119  8.57                                   -0.07            
                                                                                

 2012  815  132 21.8 L  38.414  46.793  8.1      13 0.0 1.9L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815013221     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   132 24.08                                   -0.11            
 ORNG     P   0A   132 24.83                                    0.18            
 HIGH     P   0A   132 25.08                                   -0.10            
 VRDN     P   0A   132 25.58                                   -0.00            
 NMVR     P   0A   132 25.86                                    0.01            
 BLVR     P   0A   132 25.95                                    0.10            
 AZGN     P   0A   132 25.88                                   -0.07            
 SRND     P   0A   132 26.20                                    0.06            
 KVCH     P   0A   132 26.41                                    0.07            
 FRMZ     P   0A   132 26.94                                    0.06            
 MGSL     P   0A   132 27.05                                   -0.05            
 KRNG     P   0A   132 27.35                                   -0.08            
 GOLJ     P   0A   132 28.24                                   -0.08            
                                                                                

 2012  815  2 4 37.8 L  38.391  46.654  3.0      13 0.0 1.8L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815020437     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A   2 4 39.43                                   -0.06            
 ZANG     P   0A   2 4 39.93                                    0.06            
 KVCH     P   0A   2 4 40.14                                   -0.01            
 SRND     P   0A   2 4 40.22                                    0.01            
 FRMZ     P   0A   2 4 41.75                                    0.12            
 GOLJ     P   0A   2 4 42.23                                   -0.08            
 ORNG     P   0A   2 4 42.43                                    0.10            
 BLVR     P   0A   2 4 42.88                                    0.18            
 NMVR     P   0A   2 4 43.34                                   -0.03            
 VRDN     P   0A   2 4 43.61                                   -0.07            
 AZGN     P   0A   2 4 43.74                                   -0.15            
 MGSL     P   0A   2 4 44.79                                    0.09            
 KRNG     P   0A   2 4 45.43                                   -0.15            
                                                                                

 2012  815  227 22.6 L  38.398  46.697  3.1      13 0.0 1.8L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815022722     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   227 23.59                                    0.03            
 HIGH     P   0A   227 23.85                                   -0.09            
 SRND     P   0A   227 25.05                                    0.05            
 KVCH     P   0A   227 25.09                                    0.01            
 ORNG     P   0A   227 26.05                                    0.12            
 FRMZ     P   0A   227 26.27                                    0.10            
 BLVR     P   0A   227 26.70                                    0.14            
 NMVR     P   0A   227 27.05                                   -0.02            
 GOLJ     P   0A   227 27.11                                   -0.10            
 VRDN     P   0A   227 27.23                                   -0.04            
 AZGN     P   0A   227 27.40                                   -0.12            
 MGSL     P   0A   227 28.45                                    0.03            
 KRNG     P   0A   227 29.05                                   -0.12            
                                                                                

 2012  815  239 11.6 L  38.404  46.838  9.5      14 0.0 2.0L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815023911     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A   239 14.67                                    0.16            
 ZANG     P   0A   239 14.48                                   -0.12            
 VRDN     P   0A   239 14.95                                    0.01            
 NMVR     P   0A   239 15.18                                   -0.01            
 BLVR     P   0A   239 15.49                                    0.08            
 HIGH     P   0A   239 15.36                                   -0.12            
 AZGN     P   0A   239 15.48                                   -0.07            
 HRS      P   4A   239 15.56                                   -0.60            
 MGSL     P   0A   239 16.28                                   -0.05            
 SRND     P   0A   239 16.49                                    0.06            
 KRNG     P   0A   239 16.64                                   -0.01            
 KVCH     P   0A   239 16.81                                    0.12            
 FRMZ     P   0A   239 17.39                                    0.02            
 GOLJ     P   0A   239 18.74                                   -0.05            
                                                                                

 2012  815  253 43.3 L  38.411  46.765  9.0      12 0.0 1.5L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815025343     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   253 45.57                                   -0.07            
 ORNG     P   0A   253 46.66                                    0.18            
 HIGH     P   0A   253 46.35                                   -0.10            
 SRND     P   0A   253 47.37                                    0.04            
 BLVR     P   0A   253 47.67                                    0.17            
 VRDN     P   0A   253 47.47                                   -0.05            
 KVCH     P   0A   253 47.55                                    0.05            
 NMVR     P   0A   253 47.62                                   -0.03            
 AZGN     P   0A   253 47.72                                   -0.11            
 FRMZ     P   0A   253 48.18                                    0.09            
 MGSL     P   0A   253 48.85                                   -0.07            
 GOLJ     P   0A   253 49.33                                   -0.09            
                                                                                

 2012  815  344 30.3 L  38.401  46.689 12.5      12 0.0 0.0L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815034430     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A   344 33.26                                   -0.11            
 ZANG     P   0A   344 33.25                                    0.01            
 SRND     P   0A   344 33.89                                    0.01            
 KVCH     P   0A   344 33.94                                    0.01            
 FRMZ     P   0A   344 34.80                                    0.16            
 BLVR     P   0A   344 35.32                                    0.16            
 GOLJ     P   0A   344 35.42                                   -0.10            
 NMVR     P   0A   344 35.63                                    0.01            
 VRDN     P   0A   344 35.78                                    0.02            
 AZGN     P   0A   344 35.91                                   -0.05            
 MGSL     P   0A   344 36.86                                   -0.01            
 KRNG     P   0A   344 37.47                                   -0.10            
                                                                                

 2012  815  613 54.3 L  38.413  46.779  8.7      13 0.0 1.9L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815061354     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   613 56.60                                   -0.09            
 ORNG     P   0A   613 57.54                                    0.20            
 HIGH     P   0A   613 57.49                                   -0.10            
 VRDN     P   0A   613 58.31                                   -0.02            
 BLVR     P   0A   613 58.58                                    0.13            
 SRND     P   0A   613 58.55                                    0.04            
 NMVR     P   0A   613 58.50                                   -0.02            
 AZGN     P   0A   613 58.56                                   -0.11            
 KVCH     P   0A   613 58.74                                    0.05            
 FRMZ     P   0A   613 59.34                                    0.08            
 MGSL     P   0A   613 59.74                                   -0.03            
 KRNG     P   0A   614  0.11                                   -0.06            
 GOLJ     P   0A   614  0.56                                   -0.08            
                                                                                

 2012  815  625 10.4 L  38.408  46.776 10.5      13 0.0 2.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815062510     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   625 12.95                                   -0.08            
 ORNG     P   0A   625 13.85                                    0.18            
 HIGH     P   0A   625 13.63                                   -0.12            
 VRDN     P   0A   625 14.57                                   -0.00            
 BLVR     P   0A   625 14.71                                    0.14            
 SRND     P   0A   625 14.64                                    0.03            
 NMVR     P   0A   625 14.68                                   -0.00            
 KVCH     P   0A   625 14.84                                    0.05            
 AZGN     P   0A   625 14.82                                   -0.11            
 FRMZ     P   0A   625 15.52                                    0.10            
 MGSL     P   0A   625 15.86                                   -0.04            
 KRNG     P   0A   625 16.30                                   -0.06            
 GOLJ     P   0A   625 16.65                                   -0.07            
                                                                                

 2012  815  712 14.8 L  38.392  46.640  4.4      12 0.0 2.5L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815071214     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 KVCH     P   0A   712 16.33                                   -0.05            
 SRND     P   0A   712 16.52                                    0.03            
 ZANG     P   0A   712 16.36                                   -0.06            
 FRMZ     P   0A   712 17.78                                    0.11            
 GOLJ     P   0A   712 18.20                                   -0.06            
 ORNG     P   0A   712 18.79                                    0.12            
 BLVR     P   4A   712 19.30                                    0.26            
 NMVR     P   0A   712 19.81                                    0.10            
 VRDN     P   0A   712 19.97                                   -0.05            
 AZGN     P   0A   712 20.09                                   -0.10            
 MGSL     P   0A   712 21.11                                    0.07            
 KRNG     P   0A   712 21.81                                   -0.10            
                                                                                

 2012  815  9 3 23.5 L  38.395  46.798  9.7      12 0.0 1.6L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815090323     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ORNG     P   0A   9 3 26.84                                    0.12            
 HIGH     P   0A   9 3 26.67                                   -0.21            
 BLVR     P   0A   9 3 27.44                                    0.14            
 NMVR     P   0A   9 3 27.36                                    0.00            
 VRDN     P   0A   9 3 27.38                                   -0.01            
 SRND     P   0A   9 3 27.79                                    0.01            
 KVCH     P   0A   9 3 28.09                                    0.06            
 AZGN     P   0A   9 3 27.83                                   -0.11            
 MGSL     P   0A   9 3 28.54                                   -0.03            
 FRMZ     P   0A   9 3 28.96                                    0.09            
 KRNG     P   0A   9 3 29.12                                   -0.03            
 GOLJ     P   0A   9 3 30.09                                   -0.03            
                                                                                

 2012  815  925 48.9 L  38.404  46.795 11.0      15 0.0 2.2L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815092548     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A   925 51.66                                   -0.04            
 ORNG     P   0A   925 52.21                                    0.10            
 HIGH     P   0A   925 52.25                                   -0.17            
 VRDN     P   0A   925 52.83                                   -0.02            
 BLVR     P   0A   925 53.04                                    0.11            
 NMVR     P   0A   925 52.92                                   -0.04            
 AZGN     P   0A   925 53.20                                   -0.09            
 SRND     P   0A   925 53.35                                    0.07            
 KVCH     P   0A   925 53.60                                    0.10            
 MGSL     P   0A   925 54.16                                    0.01            
 HMLO     P   4A   926 44.90                                   -9.25            
 FRMZ     P   0A   925 54.31                                    0.14            
 KRNG     P   0A   925 54.58                                   -0.01            
 GOLJ     P   4A   926 46.19                                   -9.29            
 TBZ      P   0A   925 59.77                                   -0.09            
                                                                                

 2012  815 1056 56.9 L  38.408  46.711  3.4      17 0.0 2.9L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815105656     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  1056 58.24                                   -0.06            
 HIGH     P   0A  1056 59.12                                   -0.02            
 GZCH     P   0A  1056 59.25                                    0.09            
 SRND     P   0A  1057  0.23                                   -0.00            
 KVCH     P   0A  1057  0.31                                   -0.01            
 ORNG     P   0A  1057  0.66                                    0.13            
 HMLO     P   4A  1057 51.60                                   -9.31            
 FRMZ     P   0A  1057  1.18                                    0.11            
 BLVR     P   0A  1057  1.58                                    0.14            
 NMVR     P   0A  1057  1.85                                   -0.01            
 VRDN     P   0A  1057  1.85                                   -0.05            
 AZGN     P   0A  1057  1.99                                   -0.12            
 GOLJ     P   0A  1057  2.24                                   -0.05            
 HRS      P   4A  1057  2.60                                   -0.60            
 MGSL     P   0A  1057  3.17                                   -0.04            
 KRNG     P   0A  1057  3.74                                   -0.08            
 BST      P   4A  1057 10.93                                   -0.59            
                                                                                

 2012  815 1123 43.8 L  38.398  46.675  3.6      13 0.0 1.9L                   1
 Action:ARG 26-09-15 11:08 OP:OBSP STATUS:               ID:20120815112343     I
