iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.017099999999999997,0.0508241084525838,0.053623688795158435,0.029099999999999997,-0.039,0.123,0.123,10
4,0,1,0.0115,0.031126355392175294,0.03318282688379638,0.0205,-0.045,0.063,0.063,10
6,0,1,0.0079,0.012762836675285005,0.015009996668887037,0.0079,0.0,0.034,0.034,10
8,0,1,0.0055,0.014671400751121211,0.0156684396159924,0.0097,-0.021,0.033,0.033,10
