iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.17,4.758,iteration
2,0,1,3,4.15,5.697,iteration
2,0,1,4,5.8,6.078,iteration
2,0,1,5,8.74,6.319,iteration
2,0,1,6,20.03,6.58,iteration
2,0,1,7,22.49,6.84,iteration
2,0,1,8,26.08,7.0,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.17,4.69,iteration
4,0,1,3,4.15,5.742,iteration
4,0,1,4,5.8,6.08,iteration
4,0,1,5,8.74,6.357,iteration
4,0,1,6,20.03,6.58,iteration
4,0,1,7,22.49,6.84,iteration
4,0,1,8,26.08,7.0,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.17,4.645,iteration
6,0,1,3,4.15,5.756,iteration
6,0,1,4,5.8,6.08,iteration
6,0,1,5,8.74,6.361,iteration
6,0,1,6,20.03,6.58,iteration
6,0,1,7,22.49,6.84,iteration
6,0,1,8,26.08,7.0,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.17,4.619,iteration
8,0,1,3,4.15,5.769,iteration
8,0,1,4,5.8,6.072,iteration
8,0,1,5,8.74,6.344,iteration
8,0,1,6,20.03,6.58,iteration
8,0,1,7,22.49,6.84,iteration
8,0,1,8,26.08,7.0,iteration
8,0,1,9,45.0,8.1,iteration
