iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.737,-0.113,-0.554,1.413,iteration,True
1,0,2,-0.616,-0.27,0.381,0.991,iteration,True
1,0,3,-0.719,-0.2,-0.188,1.731,iteration,True
1,0,4,-0.617,-0.423,0.348,2.0,iteration,True
1,0,5,-0.661,0.313,-0.325,1.677,iteration,True
1,0,6,-0.781,0.012,0.029,1.89,iteration,True
1,0,7,-0.572,0.118,0.427,1.669,iteration,True
1,0,8,-0.694,0.43,0.091,2.0,iteration,True
1,0,9,-0.645,0.755,-0.117,1.356,iteration,True
1,0,10,-0.662,0.364,0.219,1.373,iteration,True
1,0,11,-0.712,0.442,0.208,1.324,iteration,True
1,0,12,-0.816,-0.369,-0.382,2.0,iteration,True
1,0,13,-0.554,-0.568,0.51,1.373,iteration,True
1,0,14,-0.694,-0.435,0.158,2.0,iteration,True
1,0,15,-0.718,0.003,0.229,1.678,iteration,True
1,0,16,-0.716,0.022,-0.06,1.33,iteration,True
1,0,17,-0.73,0.331,0.103,2.0,iteration,True
1,0,18,-0.752,0.618,-0.093,2.0,iteration,True
1,0,19,-0.619,0.019,0.379,2.0,iteration,True
1,0,20,-0.718,0.18,0.219,2.0,iteration,True
1,0,21,-0.674,-0.198,-0.165,2.0,iteration,True
1,0,22,-0.839,-0.028,-0.626,2.0,iteration,True
1,0,23,-0.707,0.4,0.12,2.0,iteration,True
1,0,24,-0.774,0.386,-0.467,2.0,iteration,True
1,0,25,-0.684,0.124,-0.266,1.553,iteration,True
1,0,26,-0.766,0.183,-0.585,2.0,iteration,True
1,0,27,-0.833,-0.031,-0.511,2.0,iteration,True
1,0,28,-0.61,-0.658,-0.058,2.0,iteration,True
1,0,29,-0.738,0.378,-0.204,2.0,iteration,True
1,0,30,-0.801,-0.199,-0.507,2.0,iteration,True
1,0,31,-0.726,-0.872,0.049,2.0,iteration,True
1,0,32,-0.732,-0.457,-0.035,2.0,iteration,True
1,0,33,-0.654,-0.571,-0.103,1.491,iteration,True
1,0,34,-0.715,-0.681,0.171,2.0,iteration,True
1,0,35,-0.867,-0.719,-0.442,2.0,iteration,True
1,0,36,-0.796,-0.122,0.527,2.0,iteration,True
1,0,37,-0.665,0.275,-0.007,1.545,iteration,True
1,0,38,-0.515,0.399,-0.002,2.0,iteration,True
1,0,39,-0.696,-0.119,0.222,1.643,iteration,True
1,0,40,-0.58,-0.396,0.015,1.343,iteration,True
1,0,41,-0.615,-0.378,0.191,1.665,iteration,True
2,0,1,0.07,0.184,-0.161,-0.111,iteration,True
2,0,2,0.069,0.161,-0.245,-0.037,iteration,True
2,0,3,0.083,0.207,-0.128,-0.067,iteration,True
2,0,4,0.041,0.23,-0.055,-0.142,iteration,True
2,0,5,0.076,0.168,-0.151,-0.105,iteration,True
2,0,6,0.065,0.176,-0.137,-0.06,iteration,True
2,0,7,0.014,0.13,-0.145,-0.032,iteration,True
2,0,8,0.06,0.097,0.047,-0.135,iteration,True
2,0,9,0.056,-0.069,-0.215,0.007,iteration,True
2,0,10,0.052,0.06,-0.22,0.037,iteration,True
2,0,11,0.049,0.062,-0.273,0.007,iteration,True
2,0,12,0.1,0.116,-0.143,-0.274,iteration,True
2,0,13,0.032,0.221,-0.172,-0.17,iteration,True
2,0,14,0.046,0.249,0.042,-0.082,iteration,True
2,0,15,0.078,0.145,-0.089,-0.03,iteration,True
2,0,16,0.068,0.026,-0.23,-0.06,iteration,True
2,0,17,0.082,0.018,-0.22,-0.247,iteration,True
2,0,18,0.106,0.045,-0.17,-0.226,iteration,True
2,0,19,0.02,0.106,-0.18,0.01,iteration,True
2,0,20,0.074,0.047,-0.244,-0.124,iteration,True
2,0,21,0.057,0.102,-0.183,-0.121,iteration,True
2,0,22,0.115,0.094,-0.054,-0.327,iteration,True
2,0,23,0.074,0.016,0.048,-0.108,iteration,True
2,0,24,0.116,0.183,-0.012,-0.039,iteration,True
2,0,25,0.047,0.096,-0.199,0.1,iteration,True
2,0,26,0.088,0.108,-0.16,-0.097,iteration,True
2,0,27,0.121,0.133,-0.006,-0.147,iteration,True
2,0,28,0.114,0.167,0.177,-0.03,iteration,True
2,0,29,0.064,0.022,-0.273,-0.032,iteration,True
2,0,30,0.121,0.073,-0.021,-0.021,iteration,True
2,0,31,0.095,0.284,0.016,-0.101,iteration,True
2,0,32,0.097,0.152,-0.04,-0.176,iteration,True
2,0,33,0.019,0.302,0.005,0.14,iteration,True
2,0,34,0.071,0.236,-0.053,-0.263,iteration,True
