iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.150014,0.107227,0.327456,,True,True,False,accepted
1,0,0,0.075018,0.053622,0.231564,13.977,True,True,False,accepted
2,0,0,0.032298,0.021345,0.146099,1.673,True,True,False,accepted
3,0,0,0.020653,0.014763,0.121501,6.183,True,True,False,accepted
4,0,0,0.014228,0.009403,0.096969,1.085,True,True,False,accepted
5,0,0,0.012983,0.00928,0.096332,1.399,True,True,False,accepted
6,0,0,0.008775,0.005799,0.076153,1.286,True,True,False,accepted
7,0,0,0.00804,0.005747,0.075807,0.719,True,True,False,accepted
8,0,0,0.006298,0.004162,0.064515,0.913,True,True,True,accepted
