iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.789609756097561,0.1289153395948959,0.8000642047406678,0.789609756097561,-1.074,-0.461,41
1,0,x,-0.010926829268292687,0.44401567706029516,0.4441501064653376,0.3703414634146342,-0.899,0.817,41
1,0,y,-0.06351219512195122,0.3476125627098624,0.3533670792291308,0.2862439024390244,-0.918,0.446,41
1,0,z,1.947341463414634,0.10221130903877218,1.950022032395857,1.947341463414634,1.67,2.0,41
2,0,origin_time,0.03878048780487805,0.04891930248745998,0.0624261514931355,0.048829268292682936,-0.098,0.134,41
2,0,x,0.10263414634146342,0.09368284745457994,0.1389613036152116,0.11668292682926829,-0.159,0.304,41
2,0,y,-0.09041463414634146,0.12840294343745684,0.15704178409334094,0.13514634146341464,-0.275,0.3,41
2,0,z,-0.05795121951219512,0.10466344464450926,0.1196360334004972,0.09302439024390245,-0.259,0.268,41
3,0,origin_time,-0.021097560975609757,0.028360746557005025,0.03534740477588481,0.031097560975609752,-0.061,0.038,41
3,0,x,-0.006658536585365855,0.10492543455888383,0.10513649664521482,0.07368292682926829,-0.352,0.219,41
3,0,y,-0.005585365853658537,0.07845892994606023,0.07865748533992171,0.056560975609756106,-0.258,0.208,41
3,0,z,0.7414390243902438,0.603413260837998,0.9559494705495173,0.7734390243902438,-0.395,2.0,41
4,0,origin_time,-9.756097560975627e-05,0.02045435713383525,0.020454589800395388,0.01678048780487805,-0.042,0.039,41
4,0,x,0.05990243902439024,0.047758439365587796,0.07661051319308153,0.06434146341463415,-0.039,0.139,41
4,0,y,-0.060439024390243894,0.05439604037799335,0.08131300558981189,0.07278048780487804,-0.145,0.071,41
4,0,z,-0.06139024390243903,0.10388898344111525,0.12067179839063172,0.08636585365853658,-0.286,0.098,41
5,0,origin_time,0.027878048780487805,0.014078516970731734,0.031231238270399066,0.02802439024390244,-0.003,0.067,41
5,0,x,0.022951219512195125,0.03499195114385955,0.04184728332820686,0.03007317073170732,-0.061,0.135,41
5,0,y,0.008097560975609755,0.035974791226736226,0.03687487081415982,0.023170731707317076,-0.094,0.113,41
5,0,z,0.08868292682926829,0.18914537434295375,0.20890340865180124,0.14751219512195124,-0.536,0.573,41
6,0,origin_time,-0.0001951219512195122,0.02100083565375101,0.02100174208801992,0.01668292682926829,-0.05,0.032,41
6,0,x,0.06682926829268292,0.04822806714393823,0.08241418300860363,0.06951219512195123,-0.029,0.155,41
6,0,y,-0.07060975609756098,0.047570680685860706,0.08513934059571504,0.0741219512195122,-0.155,0.024,41
6,0,z,-0.08375609756097561,0.13330778260043236,0.15743585608268468,0.11512195121951219,-0.415,0.142,41
7,0,origin_time,0.046,0.0038949623499229197,0.04616460474982231,0.046,0.037,0.053,41
7,0,x,0.004926829268292683,0.014722457118463516,0.015524960233247056,0.010878048780487806,-0.066,0.038,41
7,0,y,-0.007219512195121952,0.01288128192969513,0.014766474883593743,0.011414634146341465,-0.037,0.053,41
7,0,z,-0.0711951219512195,0.070275145490889,0.10003670058240942,0.09124390243902439,-0.183,0.223,41
8,0,origin_time,-0.010658536585365854,0.014583000052847302,0.018062898235967746,0.014414634146341466,-0.039,0.012,41
8,0,x,0.04719512195121951,0.0362364992603268,0.05950179337326016,0.049292682926829264,-0.017,0.114,41
8,0,y,-0.05580487804878048,0.03203597026529376,0.06434662232687936,0.05673170731707317,-0.113,0.011,41
8,0,z,-0.061,0.08824163057114062,0.10727341406822875,0.07782926829268293,-0.256,0.085,41
