iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.01573913043478261,0.023552378983142986,0.02832727983073376,0.024478260869565217,-0.056,0.033,46
1,0,x,0.4028913043478261,0.07745804706304192,0.41026960912784294,0.4028913043478261,0.245,0.57,46
1,0,y,-0.8266521739130434,0.12651554594135583,0.8362774659166656,0.8266521739130434,-1.21,-0.575,46
1,0,z,0.3498478260869565,0.1629234239159351,0.3859242716884504,0.3618478260869566,-0.243,0.664,46
2,0,origin_time,-0.01480434782608696,0.008305628173550624,0.01697504562329785,0.015326086956521743,-0.035,0.009,46
2,0,x,0.06699999999999999,0.032557641192199414,0.07449161026585478,0.06926086956521739,-0.025,0.138,46
2,0,y,-0.10754347826086956,0.03990298371852449,0.11470766245585755,0.10754347826086956,-0.254,-0.023,46
2,0,z,-0.019521739130434777,0.09457886957924834,0.0965725678936064,0.07330434782608695,-0.242,0.192,46
3,0,origin_time,-0.0006304347826086958,0.0030952888159980064,0.0031588385317336525,0.001673913043478261,-0.012,0.006,46
3,0,x,0.004304347826086957,0.007377608794941009,0.008541458993587128,0.006304347826086958,-0.022,0.023,46
3,0,y,-0.008826086956521739,0.017505656660716084,0.019604790896282386,0.013173913043478263,-0.051,0.085,46
3,0,z,0.000978260869565218,0.04240666945619203,0.04241795149103327,0.02789130434782608,-0.114,0.124,46
4,0,origin_time,-0.0021956521739130434,0.00454742911227772,0.005049752469181039,0.0028913043478260877,-0.027,0.005,46
4,0,x,0.05702173913043479,0.007539718396410073,0.05751805009696105,0.05702173913043479,0.045,0.07,46
4,0,y,-0.060282608695652176,0.01535473732800722,0.06220740204802976,0.060282608695652176,-0.114,-0.024,46
4,0,z,-0.004043478260869565,0.04653981769818144,0.046715140456024394,0.029043478260869563,-0.232,0.083,46
5,0,origin_time,0.0002391304347826086,0.0028221544545958964,0.0028322674892097997,0.0010217391304347828,-0.005,0.015,46
5,0,x,0.0020869565217391307,0.0048041019020277,0.005237822315494833,0.003347826086956522,-0.029,0.007,46
5,0,y,-0.003478260869565218,0.010625521225956466,0.011180339887498949,0.006826086956521739,-0.018,0.062,46
5,0,z,0.009369565217391306,0.025145108172930083,0.026834030956814976,0.01306521739130435,-0.045,0.118,46
6,0,origin_time,-0.003130434782608696,0.0010755927719002592,0.0033100637062042225,0.003130434782608696,-0.007,-0.0,46
6,0,x,0.03786956521739131,0.004067948396770805,0.038087428029640484,0.03786956521739131,0.03,0.045,46
6,0,y,-0.03554347826086956,0.006569714843057697,0.03614553914385563,0.03554347826086956,-0.049,-0.023,46
6,0,z,0.00808695652173913,0.030471530609632362,0.031526386464012346,0.022521739130434783,-0.139,0.05,46
7,0,origin_time,-0.00047826086956521746,0.0007144207271806515,0.0008597269536210951,0.0005652173913043479,-0.003,0.001,46
7,0,x,0.0020869565217391307,0.001348527166893115,0.0024847360108225303,0.0020869565217391307,-0.0,0.007,46
7,0,y,-0.0028043478260869567,0.0026834400797531716,0.003881393743399959,0.0032826086956521745,-0.011,0.011,46
7,0,z,0.010782608695652172,0.02327334082581843,0.025649815661681875,0.012173913043478262,-0.018,0.152,46
8,0,origin_time,-0.003260869565217392,0.0008706514954130776,0.0033751006426218,0.003260869565217392,-0.006,-0.001,46
8,0,x,0.028173913043478258,0.0031849124472717286,0.02835336035601884,0.028173913043478258,0.019,0.033,46
8,0,y,-0.022717391304347825,0.004533273332565606,0.023165285121979587,0.022717391304347825,-0.038,-0.015,46
8,0,z,0.009347826086956524,0.026999369872924284,0.028571801239805593,0.02004347826086957,-0.122,0.045,46
