iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.95,4.763,iteration
2,0,1,3,4.29,5.758,iteration
2,0,1,4,5.68,5.939,iteration
2,0,1,5,9.17,6.215,iteration
2,0,1,6,19.23,6.27,iteration
2,0,1,7,22.22,6.5,iteration
2,0,1,8,26.05,6.67,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.95,4.764,iteration
4,0,1,3,4.29,5.754,iteration
4,0,1,4,5.68,5.947,iteration
4,0,1,5,9.17,6.213,iteration
4,0,1,6,19.23,6.27,iteration
4,0,1,7,22.22,6.5,iteration
4,0,1,8,26.05,6.67,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.95,4.765,iteration
6,0,1,3,4.29,5.753,iteration
6,0,1,4,5.68,5.947,iteration
6,0,1,5,9.17,6.209,iteration
6,0,1,6,19.23,6.27,iteration
6,0,1,7,22.22,6.5,iteration
6,0,1,8,26.05,6.67,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.95,4.765,iteration
8,0,1,3,4.29,5.753,iteration
8,0,1,4,5.68,5.946,iteration
8,0,1,5,9.17,6.205,iteration
8,0,1,6,19.23,6.27,iteration
8,0,1,7,22.22,6.5,iteration
8,0,1,8,26.05,6.67,iteration
8,0,1,9,45.0,8.1,iteration
