iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.2864878048780488,0.06664947329351817,0.29413842767334286,0.2864878048780488,-0.404,-0.075,41
1,0,x,0.07334146341463416,0.2632956800064398,0.27331956637945565,0.2129024390243902,-0.548,0.581,41
1,0,y,0.05792682926829267,0.4084128345516725,0.4125003769399608,0.3524634146341463,-0.812,0.732,41
1,0,z,-0.0981951219512195,0.3837320088425658,0.39609662531428597,0.3058048780487804,-1.174,0.612,41
2,0,origin_time,0.06529268292682926,0.031211508120297025,0.0723691417865849,0.06529268292682926,0.014,0.146,41
2,0,x,0.2968048780487805,0.15004100569790507,0.3325739602319915,0.2968048780487805,0.025,0.559,41
2,0,y,-0.26512195121951215,0.17965851009582395,0.3202605646474331,0.27599999999999997,-0.583,0.068,41
2,0,z,-0.01253658536585366,0.19461019169172897,0.19501357050966178,0.1609268292682927,-0.404,0.421,41
3,0,origin_time,0.0038292682926829268,0.005031134474325919,0.006322626808225957,0.004853658536585366,-0.005,0.016,41
3,0,x,0.012146341463414633,0.012072062033350444,0.017125077888375483,0.013365853658536583,-0.01,0.043,41
3,0,y,-0.019121951219512195,0.03858737005679526,0.043065463498509614,0.036292682926829266,-0.068,0.113,41
3,0,z,-0.044560975609756096,0.09074839211919358,0.10109872016752831,0.07641463414634146,-0.249,0.157,41
4,0,origin_time,-0.007902439024390244,0.00604376267087745,0.009948648639694618,0.008585365853658536,-0.018,0.01,41
4,0,x,0.16729268292682928,0.0180016854257527,0.16825843942882743,0.16729268292682928,0.116,0.198,41
4,0,y,-0.1800731707317073,0.027414069953399383,0.1821479564770917,0.1800731707317073,-0.238,-0.132,41
4,0,z,-0.014853658536585365,0.06012854562360737,0.06193604096753123,0.0518780487804878,-0.157,0.094,41
5,0,origin_time,-0.00031707317073170733,0.0016883969073050516,0.0017179113807746665,0.0009512195121951219,-0.006,0.003,41
5,0,x,0.007414634146341463,0.004406069039216955,0.008624977907359475,0.007902439024390242,-0.006,0.022,41
5,0,y,-0.015878048780487805,0.007272383854311441,0.01746424919657298,0.015878048780487805,-0.036,-0.005,41
5,0,z,-0.007414634146341463,0.020436666724722274,0.02174015055930992,0.015560975609756098,-0.073,0.034,41
6,0,origin_time,-0.01,0.0028111277139949093,0.010387609880255912,0.010146341463414634,-0.013,0.003,41
6,0,x,0.11878048780487806,0.021654168972934238,0.12073817671752862,0.11878048780487806,0.071,0.148,41
6,0,y,-0.11985365853658538,0.017074529562650965,0.12106378081156331,0.11985365853658538,-0.157,-0.088,41
6,0,z,-0.018609756097560975,0.06314631791161042,0.06583145515484887,0.05275609756097561,-0.147,0.194,41
7,0,origin_time,-0.0001707317073170732,0.001056973106342461,0.0010706733691535594,0.0005609756097560975,-0.005,0.002,41
7,0,x,0.003560975609756098,0.005592018617540298,0.006629571593413494,0.005804878048780488,-0.019,0.011,41
7,0,y,-0.008878048780487804,0.008471458888818239,0.012271322905606327,0.011073170731707316,-0.025,0.022,41
7,0,z,-0.009951219512195122,0.036656581094493525,0.037983308272411885,0.02102439024390244,-0.177,0.082,41
8,0,origin_time,-0.010365853658536586,0.0028776353568297805,0.010757867229013063,0.010365853658536586,-0.016,0.0,41
8,0,x,0.09858536585365853,0.02049744256475474,0.10069369152134171,0.09858536585365853,0.055,0.127,41
8,0,y,-0.07726829268292683,0.018951831612678292,0.07955853804344167,0.07726829268292683,-0.111,-0.012,41
8,0,z,-0.023658536585365854,0.06962814463051335,0.07353777857706052,0.05907317073170732,-0.129,0.194,41
