iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.087089,0.06225,0.249499,,True,True,False,accepted
1,0,0,0.04267,0.0305,0.174641,11.679,True,True,False,accepted
2,0,0,0.017559,0.011604,0.107723,1.938,True,True,False,accepted
3,0,0,0.014713,0.010516,0.102549,2.676,True,True,False,accepted
4,0,0,0.007103,0.004694,0.068515,1.494,True,True,False,accepted
5,0,0,0.0065,0.004646,0.06816,0.547,True,True,False,accepted
6,0,0,0.00399,0.002637,0.051352,1.292,True,True,False,accepted
7,0,0,0.003637,0.0026,0.050988,0.629,True,True,False,accepted
8,0,0,0.002615,0.001728,0.041573,1.457,True,True,True,accepted
