iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.02241666666666667,0.10864886740729925,0.11093729460074883,0.08025,-0.2,0.169,0.2,12
4,0,1,0.016,0.07695778063327972,0.07860343503944342,0.04933333333333334,-0.2,0.11,0.2,12
6,0,1,0.036,0.04692547282660026,0.059143892330484976,0.036,0.0,0.124,0.124,12
8,0,1,0.034333333333333334,0.052691449865124126,0.0628901158105681,0.034333333333333334,0.0,0.159,0.159,12
