iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.03941666666666666,0.09211176031804456,0.10019106746611696,0.07008333333333333,-0.184,0.2,0.2,12
4,0,1,0.02875,0.0306162402438096,0.04199900792479111,0.02875,0.0,0.075,0.075,12
6,0,1,0.025249999999999998,0.027074357486990035,0.03702139021340681,0.025249999999999998,0.0,0.069,0.069,12
8,0,1,0.024666666666666667,0.025600564229893232,0.0355504336588646,0.024666666666666667,0.0,0.063,0.063,12
