iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.81,4.875,iteration
2,0,1,3,4.62,5.576,iteration
2,0,1,4,5.83,6.049,iteration
2,0,1,5,9.65,6.338,iteration
2,0,1,6,19.19,6.65,iteration
2,0,1,7,22.57,7.04,iteration
2,0,1,8,27.27,7.28,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.81,4.898,iteration
4,0,1,3,4.62,5.685,iteration
4,0,1,4,5.83,6.031,iteration
4,0,1,5,9.65,6.337,iteration
4,0,1,6,19.19,6.65,iteration
4,0,1,7,22.57,7.04,iteration
4,0,1,8,27.27,7.28,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.81,4.939,iteration
6,0,1,3,4.62,5.774,iteration
6,0,1,4,5.83,6.008,iteration
6,0,1,5,9.65,6.31,iteration
6,0,1,6,19.19,6.65,iteration
6,0,1,7,22.57,7.04,iteration
6,0,1,8,27.27,7.28,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.81,4.99,iteration
8,0,1,3,4.62,5.836,iteration
8,0,1,4,5.83,5.987,iteration
8,0,1,5,9.65,6.284,iteration
8,0,1,6,19.19,6.65,iteration
8,0,1,7,22.57,7.04,iteration
8,0,1,8,27.27,7.28,iteration
8,0,1,9,45.0,8.1,iteration
