iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.38,4.81,iteration
2,0,1,3,3.92,5.73,iteration
2,0,1,4,5.46,5.986,iteration
2,0,1,5,8.47,6.225,iteration
2,0,1,6,20.22,6.42,iteration
2,0,1,7,22.07,6.72,iteration
2,0,1,8,26.19,6.86,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.38,4.808,iteration
4,0,1,3,3.92,5.722,iteration
4,0,1,4,5.46,5.99,iteration
4,0,1,5,8.47,6.218,iteration
4,0,1,6,20.22,6.42,iteration
4,0,1,7,22.07,6.72,iteration
4,0,1,8,26.19,6.86,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.38,4.807,iteration
6,0,1,3,3.92,5.726,iteration
6,0,1,4,5.46,5.987,iteration
6,0,1,5,8.47,6.21,iteration
6,0,1,6,20.22,6.42,iteration
6,0,1,7,22.07,6.72,iteration
6,0,1,8,26.19,6.86,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.38,4.806,iteration
8,0,1,3,3.92,5.728,iteration
8,0,1,4,5.46,5.985,iteration
8,0,1,5,8.47,6.202,iteration
8,0,1,6,20.22,6.42,iteration
8,0,1,7,22.07,6.72,iteration
8,0,1,8,26.19,6.86,iteration
8,0,1,9,45.0,8.1,iteration
