iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.023222222222222224,0.07581817105238292,0.07929480857323931,0.045000000000000005,-0.062,0.2,0.2,9
4,0,1,0.008666666666666666,0.033329999833316665,0.03443835071544513,0.015555555555555557,-0.023,0.1,0.1,9
6,0,1,0.004333333333333332,0.038801489089409384,0.03904271165446034,0.019888888888888887,-0.035,0.109,0.109,9
8,0,1,0.0007777777777777773,0.02248346443143285,0.022496913368529277,0.012555555555555556,-0.021,0.06,0.06,9
