iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.07,4.72,iteration
2,0,1,3,3.32,5.618,iteration
2,0,1,4,5.55,5.956,iteration
2,0,1,5,8.66,6.183,iteration
2,0,1,6,18.99,6.26,iteration
2,0,1,7,22.5,6.68,iteration
2,0,1,8,27.1,6.83,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.07,4.709,iteration
4,0,1,3,3.32,5.628,iteration
4,0,1,4,5.55,5.97,iteration
4,0,1,5,8.66,6.177,iteration
4,0,1,6,18.99,6.26,iteration
4,0,1,7,22.5,6.68,iteration
4,0,1,8,27.1,6.83,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.07,4.7,iteration
6,0,1,3,3.32,5.631,iteration
6,0,1,4,5.55,5.978,iteration
6,0,1,5,8.66,6.176,iteration
6,0,1,6,18.99,6.26,iteration
6,0,1,7,22.5,6.68,iteration
6,0,1,8,27.1,6.83,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.07,4.693,iteration
8,0,1,3,3.32,5.632,iteration
8,0,1,4,5.55,5.983,iteration
8,0,1,5,8.66,6.175,iteration
8,0,1,6,18.99,6.26,iteration
8,0,1,7,22.5,6.68,iteration
8,0,1,8,27.1,6.83,iteration
8,0,1,9,45.0,8.1,iteration
