iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.37,4.601,iteration
2,0,1,3,3.92,5.668,iteration
2,0,1,4,5.58,6.047,iteration
2,0,1,5,9.26,6.318,iteration
2,0,1,6,19.05,6.65,iteration
2,0,1,7,22.2,6.86,iteration
2,0,1,8,26.63,7.09,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.37,4.543,iteration
4,0,1,3,3.92,5.702,iteration
4,0,1,4,5.58,6.06,iteration
4,0,1,5,9.26,6.356,iteration
4,0,1,6,19.05,6.65,iteration
4,0,1,7,22.2,6.86,iteration
4,0,1,8,26.63,7.09,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.37,4.515,iteration
6,0,1,3,3.92,5.725,iteration
6,0,1,4,5.58,6.055,iteration
6,0,1,5,9.26,6.354,iteration
6,0,1,6,19.05,6.65,iteration
6,0,1,7,22.2,6.86,iteration
6,0,1,8,26.63,7.09,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.37,4.503,iteration
8,0,1,3,3.92,5.728,iteration
8,0,1,4,5.58,6.053,iteration
8,0,1,5,9.26,6.344,iteration
8,0,1,6,19.05,6.65,iteration
8,0,1,7,22.2,6.86,iteration
8,0,1,8,26.63,7.09,iteration
8,0,1,9,45.0,8.1,iteration
