iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.91,4.761,iteration
2,0,1,3,3.85,5.726,iteration
2,0,1,4,4.88,5.983,iteration
2,0,1,5,9.27,6.271,iteration
2,0,1,6,18.75,6.43,iteration
2,0,1,7,21.82,6.76,iteration
2,0,1,8,27.69,7.01,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.91,4.765,iteration
4,0,1,3,3.85,5.731,iteration
4,0,1,4,4.88,5.972,iteration
4,0,1,5,9.27,6.273,iteration
4,0,1,6,18.75,6.43,iteration
4,0,1,7,21.82,6.76,iteration
4,0,1,8,27.69,7.01,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.91,4.768,iteration
6,0,1,3,3.85,5.742,iteration
6,0,1,4,4.88,5.963,iteration
6,0,1,5,9.27,6.27,iteration
6,0,1,6,18.75,6.43,iteration
6,0,1,7,21.82,6.76,iteration
6,0,1,8,27.69,7.01,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.91,4.771,iteration
8,0,1,3,3.85,5.763,iteration
8,0,1,4,4.88,5.952,iteration
8,0,1,5,9.27,6.264,iteration
8,0,1,6,18.75,6.43,iteration
8,0,1,7,21.82,6.76,iteration
8,0,1,8,27.69,7.01,iteration
8,0,1,9,45.0,8.1,iteration
