iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.018948,0.012947,0.113785,,True,True,False,accepted
1,0,0,0.002194,0.001499,0.038723,7.287,True,True,False,accepted
2,0,0,0.001522,0.000972,0.031171,1.327,True,True,False,accepted
3,0,0,0.001407,0.000961,0.031003,0.341,True,True,False,accepted
4,0,0,0.001474,0.000941,0.030681,0.63,True,True,False,accepted
5,0,0,0.001379,0.000942,0.030698,0.18,True,True,False,accepted
6,0,0,0.001458,0.000931,0.030517,0.477,True,True,False,accepted
7,0,0,0.001357,0.000927,0.030449,0.17,True,True,False,accepted
8,0,0,0.001443,0.000921,0.030354,0.349,True,True,True,accepted
