iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.053346,0.038131,0.195271,,True,True,False,accepted
1,0,0,0.027673,0.01978,0.140642,7.893,True,True,False,accepted
2,0,0,0.003121,0.002079,0.045596,3.306,True,True,False,accepted
3,0,0,0.002759,0.001972,0.044406,0.85,True,True,False,accepted
4,0,0,0.002676,0.001783,0.042222,1.587,True,True,False,accepted
5,0,0,0.002483,0.001775,0.042128,0.221,True,True,False,accepted
6,0,0,0.002591,0.001726,0.041539,1.068,True,True,False,accepted
7,0,0,0.002407,0.00172,0.041476,0.178,True,True,False,accepted
8,0,0,0.002542,0.001693,0.041151,0.804,True,True,True,accepted
