iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.52,4.75,iteration
2,0,1,3,3.57,5.762,iteration
2,0,1,4,4.6,5.971,iteration
2,0,1,5,10.15,6.309,iteration
2,0,1,6,19.25,6.41,iteration
2,0,1,7,22.03,6.74,iteration
2,0,1,8,27.03,6.86,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.52,4.761,iteration
4,0,1,3,3.57,5.763,iteration
4,0,1,4,4.6,5.953,iteration
4,0,1,5,10.15,6.31,iteration
4,0,1,6,19.25,6.41,iteration
4,0,1,7,22.03,6.74,iteration
4,0,1,8,27.03,6.86,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.52,4.771,iteration
6,0,1,3,3.57,5.772,iteration
6,0,1,4,4.6,5.938,iteration
6,0,1,5,10.15,6.304,iteration
6,0,1,6,19.25,6.41,iteration
6,0,1,7,22.03,6.74,iteration
6,0,1,8,27.03,6.86,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.52,4.781,iteration
8,0,1,3,3.57,5.778,iteration
8,0,1,4,4.6,5.927,iteration
8,0,1,5,10.15,6.296,iteration
8,0,1,6,19.25,6.41,iteration
8,0,1,7,22.03,6.74,iteration
8,0,1,8,27.03,6.86,iteration
8,0,1,9,45.0,8.1,iteration
