iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.5276341463414634,0.08933460152230666,0.5351434045324992,0.5276341463414634,-0.667,-0.239,41
1,0,x,-0.06078048780487805,0.37931764873739326,0.38415640869503065,0.31892682926829263,-0.846,0.658,41
1,0,y,-0.002536585365853662,0.3347881090029986,0.33479771832424715,0.28531707317073174,-0.657,0.506,41
1,0,z,1.3539268292682927,0.5213600127922422,1.4508391096021707,1.3539268292682927,0.149,2.0,41
2,0,origin_time,0.05797560975609756,0.022459163814851697,0.06217383184148825,0.05836585365853658,-0.008,0.093,41
2,0,x,0.11690243902439025,0.08098383002648417,0.14221308299734506,0.12358536585365852,-0.05,0.256,41
2,0,y,-0.10085365853658539,0.08257666385513754,0.13034709760350835,0.1090487804878049,-0.248,0.058,41
2,0,z,-0.09819512195121953,0.11289779956640583,0.14962685294408629,0.12087804878048779,-0.374,0.141,41
3,0,origin_time,-0.021975609756097563,0.01695688622601025,0.0277572227471364,0.022365853658536588,-0.067,0.005,41
3,0,x,0.03621951219512195,0.0990369510236191,0.10545222013645476,0.06846341463414633,-0.253,0.303,41
3,0,y,0.005390243902439023,0.03987167100487512,0.04023437433400426,0.030317073170731703,-0.07,0.112,41
3,0,z,0.36921951219512195,0.31611841808635666,0.4860595667601085,0.37370731707317073,-0.092,1.184,41
4,0,origin_time,0.04207317073170732,0.014419482491140731,0.0444755345187858,0.04207317073170732,0.013,0.069,41
4,0,x,0.08604878048780489,0.05448515180125199,0.10184804558872941,0.09048780487804878,-0.051,0.185,41
4,0,y,-0.09809756097560976,0.0555385187705064,0.11272825083618289,0.09907317073170732,-0.208,0.02,41
4,0,z,-0.11392682926829267,0.12669020988296753,0.17038113659474477,0.13114634146341464,-0.381,0.103,41
5,0,origin_time,0.0067073170731707325,0.006699996004509272,0.009480403408109161,0.008317073170731706,-0.014,0.027,41
5,0,x,0.013731707317073169,0.03728926111692271,0.03973724676531837,0.023487804878048777,-0.059,0.13,41
5,0,y,-0.010219512195121952,0.02119768992835379,0.02353254104011885,0.018268292682926828,-0.076,0.059,41
5,0,z,0.011414634146341465,0.11661296744395824,0.11717029507849029,0.0786829268292683,-0.348,0.364,41
6,0,origin_time,0.03565853658536585,0.012930602302568822,0.03793061701735253,0.03565853658536585,0.008,0.059,41
6,0,x,0.07856097560975608,0.044485157174098906,0.09028153796630281,0.08051219512195121,-0.028,0.157,41
6,0,y,-0.09919512195121952,0.039207527594928494,0.10666256343733911,0.09919512195121952,-0.179,-0.006,41
6,0,z,-0.1121951219512195,0.10993417531884209,0.15707726854221435,0.12268292682926828,-0.357,0.087,41
7,0,origin_time,0.01873170731707317,0.00503657060176186,0.019397007564029674,0.01873170731707317,0.002,0.03,41
7,0,x,0.006,0.016224041179531135,0.017297962660241868,0.011951219512195124,-0.035,0.041,41
7,0,y,-0.01746341463414634,0.012036727456101544,0.02120975385374817,0.017512195121951218,-0.066,0.001,41
7,0,z,-0.054926829268292676,0.11609529102105534,0.12843314669792882,0.08643902439024391,-0.509,0.218,41
8,0,origin_time,0.028585365853658534,0.010483379667664192,0.030447075232999023,0.028585365853658534,0.004,0.046,41
8,0,x,0.0728048780487805,0.037094618314682214,0.08171022564899547,0.0732439024390244,-0.009,0.153,41
8,0,y,-0.09978048780487805,0.03230382609304742,0.10487937321909047,0.09978048780487805,-0.165,-0.023,41
8,0,z,-0.10239024390243903,0.07885673271866178,0.12923678401083577,0.10760975609756097,-0.232,0.052,41
