iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.072037,0.051491,0.226916,,True,True,False,accepted
1,0,0,0.039565,0.02828,0.168167,10.426,True,True,False,accepted
2,0,0,0.0194,0.012821,0.113228,1.664,True,True,False,accepted
3,0,0,0.016212,0.011588,0.107649,3.2,True,True,False,accepted
4,0,0,0.008875,0.005865,0.076586,1.507,True,True,False,accepted
5,0,0,0.008108,0.005796,0.076129,0.808,True,True,False,accepted
6,0,0,0.005144,0.003399,0.058303,1.383,True,True,False,accepted
7,0,0,0.00473,0.003381,0.058147,0.85,True,True,False,accepted
8,0,0,0.003585,0.002369,0.048675,1.216,True,True,True,accepted
