iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,0.77,4.576,iteration
2,0,1,3,3.29,4.9,iteration
2,0,1,4,6.13,6.049,iteration
2,0,1,5,9.95,6.322,iteration
2,0,1,6,19.06,6.63,iteration
2,0,1,7,22.5,6.88,iteration
2,0,1,8,27.16,7.1,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,0.77,4.501,iteration
4,0,1,3,3.29,4.965,iteration
4,0,1,4,6.13,6.076,iteration
4,0,1,5,9.95,6.367,iteration
4,0,1,6,19.06,6.63,iteration
4,0,1,7,22.5,6.88,iteration
4,0,1,8,27.16,7.1,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,0.77,4.501,iteration
6,0,1,3,3.29,5.036,iteration
6,0,1,4,6.13,6.095,iteration
6,0,1,5,9.95,6.391,iteration
6,0,1,6,19.06,6.63,iteration
6,0,1,7,22.5,6.88,iteration
6,0,1,8,27.16,7.1,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,0.77,4.501,iteration
8,0,1,3,3.29,5.122,iteration
8,0,1,4,6.13,6.111,iteration
8,0,1,5,9.95,6.409,iteration
8,0,1,6,19.06,6.63,iteration
8,0,1,7,22.5,6.88,iteration
8,0,1,8,27.16,7.1,iteration
8,0,1,9,45.0,8.1,iteration
